Date,Home,Result,Away
2008-06-08,Rakvere FC Flora,2:5,Kiviõli Tamme Auto
2008-03-09,Paide Linnameeskond,3:0,Rakvere FC Flora
2008-03-09,Tallinna FC Flora II,2:1,Tallinna FC Levadia II
2008-03-09,Kiviõli Tamme Auto,0:1,FC Kuressaare
2008-03-09,Tallinna FC TVMK II,2:0,Tartu JK Tammeka  II
2008-03-09,Valga FC Warrior,2:0,Lasnamäe FC Ajax
2008-11-09,Rakvere FC Flora,2:1,Tallinna FC Flora II
2008-11-09,Tallinna FC Levadia II,6:1,Kiviõli Tamme Auto
2008-11-09,Lasnamäe FC Ajax,6:0,Tallinna FC TVMK II
2008-11-09,Paide Linnameeskond,2:1,Valga FC Warrior
2008-11-09,Tartu JK Tammeka  II,4:0,FC Kuressaare
2008-08-10,Tallinna FC Flora II,1:1,Valga FC Warrior
2008-08-10,Tallinna FC TVMK II,2:4,Paide Linnameeskond
2008-08-10,Tartu JK Tammeka  II,3:1,Lasnamäe FC Ajax
2008-08-10,Kiviõli Tamme Auto,1:0,Rakvere FC Flora
2008-08-10,FC Kuressaare,0:2,Tallinna FC Levadia II
2008-05-11,Tallinna FC TVMK II,0:4,Tallinna FC Levadia II
2008-05-11,Kiviõli Tamme Auto,1:1,Tartu JK Tammeka  II
2008-05-11,Valga FC Warrior,0:2,Rakvere FC Flora
2008-05-11,Tallinna FC Flora II,3:0,Lasnamäe FC Ajax
2008-05-11,FC Kuressaare,1:1,Paide Linnameeskond
2008-04-13,Kiviõli Tamme Auto,0:0,Rakvere FC Flora
2008-04-13,Tallinna FC Flora II,1:2,Valga FC Warrior
2008-04-13,FC Kuressaare,6:1,Tallinna FC Levadia II
2008-04-13,Tallinna FC TVMK II,0:3,Paide Linnameeskond
2008-04-13,Tartu JK Tammeka  II,5:2,Lasnamäe FC Ajax
2008-07-13,Rakvere FC Flora,0:3,Paide Linnameeskond
2008-07-13,Tallinna FC Levadia II,1:1,Tallinna FC Flora II
2008-08-13,Tartu JK Tammeka  II,2:0,Kiviõli Tamme Auto
2008-09-14,Kiviõli Tamme Auto,5:3,Tallinna FC TVMK II
2008-09-14,Lasnamäe FC Ajax,0:2,Paide Linnameeskond
2008-09-14,FC Kuressaare,0:1,Rakvere FC Flora
2008-06-15,Tallinna FC Levadia II,4:1,Lasnamäe FC Ajax
2008-06-15,Tartu JK Tammeka  II,5:1,Rakvere FC Flora
2008-06-15,Kiviõli Tamme Auto,2:2,Paide Linnameeskond
2008-06-15,Tallinna FC TVMK II,3:0,Valga FC Warrior
2008-06-15,FC Kuressaare,2:0,Tallinna FC Flora II
2008-10-15,Lasnamäe FC Ajax,1:1,Valga FC Warrior
2008-10-15,Rakvere FC Flora,1:5,Tallinna FC Levadia II
2008-10-15,Tallinna FC Flora II,1:3,Tallinna FC TVMK II
2008-10-15,Paide Linnameeskond,1:3,Tartu JK Tammeka  II
2008-03-16,Tallinna FC Levadia II,8:0,Valga FC Warrior
2008-03-16,Lasnamäe FC Ajax,0:3,Paide Linnameeskond
2008-03-16,Kiviõli Tamme Auto,2:1,Tallinna FC TVMK II
2008-03-16,FC Kuressaare,2:0,Rakvere FC Flora
2008-03-16,Tartu JK Tammeka  II,1:1,Tallinna FC Flora II
2008-11-16,FC Kuressaare,1:0,Paide Linnameeskond
2008-11-16,Valga FC Warrior,1:0,Rakvere FC Flora
2008-11-16,Kiviõli Tamme Auto,1:7,Tartu JK Tammeka  II
2008-11-16,Tallinna FC TVMK II,2:1,Tallinna FC Levadia II
2008-11-16,Tallinna FC Flora II,0:4,Lasnamäe FC Ajax
2008-08-17,Paide Linnameeskond,2:3,Kiviõli Tamme Auto
2008-08-17,Tallinna FC Flora II,4:0,FC Kuressaare
2008-08-17,Lasnamäe FC Ajax,2:1,Tallinna FC Levadia II
2008-08-17,Rakvere FC Flora,2:0,Tartu JK Tammeka  II
2008-08-17,Valga FC Warrior,2:0,Tallinna FC TVMK II
2008-09-17,Tallinna FC TVMK II,2:2,Tartu JK Tammeka  II
2008-09-17,Valga FC Warrior,3:2,Lasnamäe FC Ajax
2008-09-17,Kiviõli Tamme Auto,1:0,FC Kuressaare
2008-09-17,Tallinna FC Flora II,0:0,Tallinna FC Levadia II
2008-09-17,Paide Linnameeskond,0:2,Rakvere FC Flora
2008-05-18,Rakvere FC Flora,0:0,Tallinna FC Flora II
2008-05-18,Lasnamäe FC Ajax,2:2,Tallinna FC TVMK II
2008-05-18,Tartu JK Tammeka  II,1:3,FC Kuressaare
2008-06-18,Lasnamäe FC Ajax,0:2,FC Kuressaare
2008-06-18,Tallinna FC Flora II,3:2,Tallinna FC TVMK II
2008-06-18,Paide Linnameeskond,3:0,Tartu JK Tammeka  II
2008-06-18,Valga FC Warrior,2:1,Kiviõli Tamme Auto
2008-06-18,Rakvere FC Flora,1:4,Tallinna FC Levadia II
2008-10-19,Tartu JK Tammeka  II,2:1,Rakvere FC Flora
2008-10-19,Tallinna FC Levadia II,4:1,Lasnamäe FC Ajax
2008-10-19,Tallinna FC TVMK II,4:2,Valga FC Warrior
2008-10-19,FC Kuressaare,3:0,Tallinna FC Flora II
2008-10-19,Kiviõli Tamme Auto,1:1,Paide Linnameeskond
2008-04-20,Lasnamäe FC Ajax,1:2,Kiviõli Tamme Auto
2008-04-20,Tallinna FC Levadia II,2:1,Tartu JK Tammeka  II
2008-04-20,Rakvere FC Flora,2:1,Tallinna FC TVMK II
2008-04-20,Valga FC Warrior,0:0,FC Kuressaare
2008-04-20,Paide Linnameeskond,0:0,Tallinna FC Flora II
2008-07-20,Rakvere FC Flora,2:2,Valga FC Warrior
2008-07-20,Paide Linnameeskond,0:0,FC Kuressaare
2008-09-21,FC Kuressaare,5:0,Kiviõli Tamme Auto
2008-09-21,Rakvere FC Flora,3:3,Paide Linnameeskond
2008-09-21,Tallinna FC Levadia II,0:0,Tallinna FC Flora II
2008-09-21,Tartu JK Tammeka  II,2:4,Tallinna FC TVMK II
2008-06-22,Tartu JK Tammeka  II,0:0,Valga FC Warrior
2008-06-22,Kiviõli Tamme Auto,0:0,Tallinna FC Flora II
2008-06-22,FC Kuressaare,1:2,Tallinna FC TVMK II
2008-06-22,Lasnamäe FC Ajax,4:4,Rakvere FC Flora
2008-06-22,Tallinna FC Levadia II,5:0,Paide Linnameeskond
2008-10-22,Tallinna FC Levadia II,2:0,Valga FC Warrior
2008-10-22,Tartu JK Tammeka  II,0:4,Tallinna FC Flora II
2008-03-23,Valga FC Warrior,2:0,Tartu JK Tammeka  II
2008-03-23,Tallinna FC Flora II,1:0,Kiviõli Tamme Auto
2008-03-23,Tallinna FC TVMK II,2:5,FC Kuressaare
2008-03-23,Paide Linnameeskond,0:1,Tallinna FC Levadia II
2008-03-23,Rakvere FC Flora,0:5,Lasnamäe FC Ajax
2008-07-23,Lasnamäe FC Ajax,0:2,Tallinna FC Flora II
2008-07-23,Valga FC Warrior,2:0,Paide Linnameeskond
2008-07-23,FC Kuressaare,0:4,Kiviõli Tamme Auto
2008-07-23,Tartu JK Tammeka  II,1:0,Tallinna FC TVMK II
2008-08-24,Tallinna FC Levadia II,2:0,Rakvere FC Flora
2008-08-24,Tallinna FC TVMK II,3:0,Tallinna FC Flora II
2008-08-24,Kiviõli Tamme Auto,1:3,Valga FC Warrior
2008-08-24,FC Kuressaare,1:1,Lasnamäe FC Ajax
2008-08-24,Tartu JK Tammeka  II,1:1,Paide Linnameeskond
2008-05-25,Tallinna FC TVMK II,2:4,Rakvere FC Flora
2008-05-25,Kiviõli Tamme Auto,1:1,Lasnamäe FC Ajax
2008-05-25,Tallinna FC Flora II,0:3,Paide Linnameeskond
2008-10-26,Paide Linnameeskond,3:1,Tallinna FC TVMK II
2008-10-26,Lasnamäe FC Ajax,4:2,Tartu JK Tammeka  II
2008-10-26,Valga FC Warrior,0:2,Tallinna FC Flora II
2008-10-26,Tallinna FC Levadia II,0:0,FC Kuressaare
2008-10-26,Rakvere FC Flora,1:1,Kiviõli Tamme Auto
2008-04-27,Tallinna FC TVMK II,2:1,Lasnamäe FC Ajax
2008-04-27,Tallinna FC Flora II,6:2,Rakvere FC Flora
2008-04-27,Kiviõli Tamme Auto,1:0,Tallinna FC Levadia II
2008-04-27,FC Kuressaare,2:0,Tartu JK Tammeka  II
2008-04-27,Valga FC Warrior,3:3,Paide Linnameeskond
2008-07-27,FC Kuressaare,3:1,Tartu JK Tammeka  II
2008-07-27,Kiviõli Tamme Auto,0:1,Tallinna FC Levadia II
2008-07-27,Tallinna FC TVMK II,3:1,Lasnamäe FC Ajax
2008-07-27,Tallinna FC Flora II,1:0,Rakvere FC Flora
2008-08-27,Tallinna FC Levadia II,4:1,Tallinna FC TVMK II
2008-05-28,FC Kuressaare,1:0,Valga FC Warrior
2008-05-28,Tartu JK Tammeka  II,0:1,Tallinna FC Levadia II
2008-09-28,Rakvere FC Flora,0:4,FC Kuressaare
2008-09-28,Paide Linnameeskond,3:1,Lasnamäe FC Ajax
2008-09-28,Valga FC Warrior,1:0,Tallinna FC Levadia II
2008-09-28,Tallinna FC TVMK II,2:5,Kiviõli Tamme Auto
2008-09-28,Tallinna FC Flora II,2:1,Tartu JK Tammeka  II
2008-10-29,Valga FC Warrior,1:1,Tartu JK Tammeka  II
2008-03-30,Tartu JK Tammeka  II,1:1,Paide Linnameeskond
2008-03-30,Kiviõli Tamme Auto,2:4,Valga FC Warrior
2008-03-30,Tallinna FC Levadia II,3:4,Rakvere FC Flora
2008-03-30,Tallinna FC TVMK II,1:4,Tallinna FC Flora II
2008-03-30,FC Kuressaare,2:2,Lasnamäe FC Ajax
2008-08-31,Rakvere FC Flora,2:1,Lasnamäe FC Ajax
2008-08-31,Tallinna FC TVMK II,2:3,FC Kuressaare
2008-08-31,Paide Linnameeskond,0:2,Tallinna FC Levadia II
2008-08-31,Tallinna FC Flora II,3:2,Kiviõli Tamme Auto
