Date,Home,Result,Away
2018-05-03,Tallinna FC Flora U21,1:3,Nõmme Kalju FC U21
2018-05-03,FC Elva,3:1,JK Tallinna Kalev U21
2018-05-03,Tartu FC Santos,2:0,Tallinna FCI Levadia U21
2018-05-06,Tallinna FCI Levadia U21,1:1,Nõmme Kalju FC U21
2018-05-06,FC Elva,3:0,Keila JK
2018-05-06,Tartu JK Welco,2:1,JK Tallinna Kalev U21
2018-05-06,Tallinna FC Flora U21,3:0,Tartu FC Santos
2018-05-07,Rakvere JK Tarvas,3:2,Maardu Linnameeskond
2018-05-09,Tartu JK Welco,1:2,FC Elva
2018-05-10,Tartu FC Santos,1:1,Rakvere JK Tarvas
2018-05-12,JK Tallinna Kalev U21,1:3,Tallinna FCI Levadia U21
2018-05-12,Nõmme Kalju FC U21,2:0,Keila JK
2018-05-13,Maardu Linnameeskond,0:0,Tallinna FC Flora U21
2018-05-17,FC Elva,2:2,Tallinna FC Flora U21
2018-05-17,Keila JK,3:2,JK Tallinna Kalev U21
2018-05-18,Rakvere JK Tarvas,2:3,Tartu JK Welco
2018-05-20,Maardu Linnameeskond,3:2,Tallinna FCI Levadia U21
2018-05-20,Nõmme Kalju FC U21,0:5,Tartu FC Santos
2018-05-24,Tartu JK Welco,2:0,Nõmme Kalju FC U21
2018-05-24,Tartu FC Santos,2:1,Maardu Linnameeskond
2018-05-24,Tallinna FCI Levadia U21,2:1,FC Elva
2018-05-24,Tallinna FC Flora U21,10:1,Keila JK
2018-05-24,JK Tallinna Kalev U21,1:3,Rakvere JK Tarvas
2018-05-27,Rakvere JK Tarvas,1:1,Tallinna FCI Levadia U21
2018-05-27,FC Elva,2:0,Nõmme Kalju FC U21
2018-05-27,Tallinna FC Flora U21,5:1,Tartu JK Welco
2018-05-28,Maardu Linnameeskond,1:0,JK Tallinna Kalev U21
2018-05-28,Keila JK,3:1,Tartu FC Santos
2018-06-11,JK Tallinna Kalev U21,0:0,Tallinna FC Flora U21
2018-06-12,Keila JK,1:2,Maardu Linnameeskond
2018-06-12,Tartu FC Santos,1:1,FC Elva
2018-06-13,Nõmme Kalju FC U21,1:2,Rakvere JK Tarvas
2018-06-13,Tallinna FCI Levadia U21,2:1,Tartu JK Welco
2018-07-08,Nõmme Kalju FC U21,0:4,JK Tallinna Kalev U21
2018-07-08,Rakvere JK Tarvas,2:2,Tallinna FC Flora U21
2018-07-08,Tallinna FCI Levadia U21,1:3,Keila JK
2018-07-08,FC Elva,1:2,Maardu Linnameeskond
2018-07-09,Tartu JK Welco,1:5,Tartu FC Santos
2018-07-12,FC Elva,2:1,Keila JK
2018-07-13,Tartu JK Welco,1:2,Rakvere JK Tarvas
2018-07-14,Tallinna FC Flora U21,7:0,Tartu FC Santos
2018-07-14,JK Tallinna Kalev U21,1:2,Tallinna FCI Levadia U21
2018-07-14,Maardu Linnameeskond,10:1,Nõmme Kalju FC U21
2018-07-19,Keila JK,1:2,Tartu JK Welco
2018-07-21,Tartu FC Santos,0:5,Maardu Linnameeskond
2018-07-21,Nõmme Kalju FC U21,0:3,Tallinna FCI Levadia U21
2018-07-22,Rakvere JK Tarvas,1:1,JK Tallinna Kalev U21
2018-07-22,Tallinna FC Flora U21,5:0,FC Elva
2018-07-26,Maardu Linnameeskond,4:1,Rakvere JK Tarvas
2018-07-28,FC Elva,0:0,Tartu JK Welco
2018-07-29,Tartu FC Santos,4:0,Nõmme Kalju FC U21
2018-07-29,JK Tallinna Kalev U21,4:0,Keila JK
2018-07-29,Tallinna FCI Levadia U21,1:3,Tallinna FC Flora U21
2018-08-02,Tartu JK Welco,1:3,JK Tallinna Kalev U21
2018-08-03,Keila JK,1:0,Tallinna FC Flora U21
2018-08-03,Maardu Linnameeskond,3:4,Tallinna FCI Levadia U21
2018-08-04,Nõmme Kalju FC U21,1:3,FC Elva
2018-08-04,Rakvere JK Tarvas,2:2,Tartu FC Santos
2018-08-09,Rakvere JK Tarvas,0:0,FC Elva
2018-08-11,Tallinna FC Flora U21,6:0,Nõmme Kalju FC U21
2018-08-11,JK Tallinna Kalev U21,1:1,Tartu FC Santos
2018-08-12,Tartu JK Welco,0:2,Maardu Linnameeskond
2018-08-12,Tallinna FCI Levadia U21,1:0,Keila JK
2018-08-16,Nõmme Kalju FC U21,1:1,JK Tallinna Kalev U21
2018-08-16,Tartu FC Santos,1:3,Tartu JK Welco
2018-08-18,Maardu Linnameeskond,2:1,Tallinna FC Flora U21
2018-08-20,Keila JK,1:3,Rakvere JK Tarvas
2018-08-20,FC Elva,0:6,Tallinna FCI Levadia U21
2018-08-23,Tartu FC Santos,2:1,Keila JK
2018-08-26,Tartu JK Welco,3:0,Nõmme Kalju FC U21
2018-08-26,Rakvere JK Tarvas,0:1,Tallinna FCI Levadia U21
2018-08-26,FC Elva,2:5,Maardu Linnameeskond
2018-08-26,Tallinna FC Flora U21,5:0,JK Tallinna Kalev U21
2018-08-30,Tallinna FC Flora U21,11:0,Tartu JK Welco
2018-08-30,Keila JK,4:6,Maardu Linnameeskond
2018-08-30,Tallinna FCI Levadia U21,3:0,Tartu FC Santos
2018-08-30,Nõmme Kalju FC U21,1:2,Rakvere JK Tarvas
2018-08-30,JK Tallinna Kalev U21,1:1,FC Elva
2018-09-02,Tallinna FCI Levadia U21,1:2,Tartu JK Welco
2018-09-02,Maardu Linnameeskond,2:0,JK Tallinna Kalev U21
2018-09-03,Keila JK,4:1,Nõmme Kalju FC U21
2018-09-10,FC Elva,0:0,Tartu FC Santos
2018-09-10,Rakvere JK Tarvas,1:2,Tallinna FC Flora U21
2018-09-13,Maardu Linnameeskond,5:0,Tartu FC Santos
2018-09-14,Tallinna FC Flora U21,3:5,Tallinna FCI Levadia U21
2018-09-15,Tartu JK Welco,3:0,Keila JK
2018-09-15,FC Elva,3:2,Nõmme Kalju FC U21
2018-09-16,Rakvere JK Tarvas,1:2,JK Tallinna Kalev U21
2018-09-19,Rakvere JK Tarvas,2:1,Maardu Linnameeskond
2018-09-20,FC Elva,2:1,Tallinna FC Flora U21
2018-09-20,JK Tallinna Kalev U21,1:1,Tartu JK Welco
2018-09-20,Keila JK,1:5,Tallinna FCI Levadia U21
2018-09-20,Nõmme Kalju FC U21,3:1,Tartu FC Santos
2018-09-23,Tartu JK Welco,0:4,FC Elva
2018-09-23,Rakvere JK Tarvas,1:1,Keila JK
2018-09-24,Tallinna FCI Levadia U21,2:7,Maardu Linnameeskond
2018-09-24,Tartu FC Santos,4:1,JK Tallinna Kalev U21
2018-09-24,Nõmme Kalju FC U21,1:1,Tallinna FC Flora U21
2018-09-27,Tartu FC Santos,2:0,Rakvere JK Tarvas
2018-09-28,JK Tallinna Kalev U21,1:0,Nõmme Kalju FC U21
2018-09-29,Tallinna FC Flora U21,0:1,Keila JK
2018-09-30,Tallinna FCI Levadia U21,2:1,FC Elva
2018-09-30,Tartu JK Welco,0:1,Maardu Linnameeskond
2018-10-04,Tallinna FC Flora U21,4:1,Rakvere JK Tarvas
2018-10-06,Keila JK,4:0,Tartu FC Santos
2018-10-06,Nõmme Kalju FC U21,0:1,Maardu Linnameeskond
2018-10-07,Tartu JK Welco,2:3,Tallinna FCI Levadia U21
2018-10-07,FC Elva,1:0,JK Tallinna Kalev U21
2018-10-18,Tallinna FCI Levadia U21,3:2,Nõmme Kalju FC U21
2018-10-20,FC Elva,1:0,Tartu FC Santos
2018-10-20,Rakvere JK Tarvas,1:1,Tartu JK Welco
2018-10-20,Maardu Linnameeskond,9:0,Keila JK
2018-10-21,JK Tallinna Kalev U21,0:1,Tallinna FC Flora U21
2018-10-25,Rakvere JK Tarvas,2:1,Nõmme Kalju FC U21
2018-10-25,JK Tallinna Kalev U21,0:3,Maardu Linnameeskond
2018-10-26,Tartu JK Welco,0:5,Tallinna FC Flora U21
2018-10-27,Keila JK,0:2,FC Elva
2018-10-29,Tartu FC Santos,1:0,Tallinna FCI Levadia U21
2018-11-02,Tallinna FCI Levadia U21,0:3,JK Tallinna Kalev U21
2018-11-04,FC Elva,4:2,Rakvere JK Tarvas
2018-11-04,Tallinna FC Flora U21,5:0,Maardu Linnameeskond
2018-11-04,Tartu JK Welco,1:3,Tartu FC Santos
2018-11-11,Tartu FC Santos,0:0,Tallinna FC Flora U21
2018-11-11,Nõmme Kalju FC U21,1:3,Tartu JK Welco
2018-11-11,Tallinna FCI Levadia U21,2:1,Rakvere JK Tarvas
2018-11-11,Maardu Linnameeskond,6:1,FC Elva
2018-11-11,Keila JK,2:0,JK Tallinna Kalev U21
