Date,Home,Result,Away
2005-06-22,Tallinna JK Dünamo,0:4,Tallinna FC Levadia
2005-06-22,FC Valga,1:3,Tallinna FC Flora
2005-07-06,JK Narva Trans,7:3,Tallinna JK Dünamo
2005-07-06,Tallinna FC Levadia,3:0,FC Valga
2005-07-06,Viljandi JK Tulevik,0:0,JK Merkuur Tartu
2005-07-06,Tallinna FC Flora,1:3,Tallinna FC TVMK
2005-07-06,JK Tammeka Tartu,3:1,FC Kuressaare
2005-07-10,Tallinna JK Dünamo,2:7,JK Tammeka Tartu
2005-07-10,JK Merkuur Tartu,1:1,Tallinna FC Flora
2005-07-10,FC Valga,0:5,Tallinna FC TVMK
2005-06-15,FC Kuressaare,1:1,Viljandi JK Tulevik
2005-07-27,Tallinna FC Levadia,1:1,JK Narva Trans
2005-03-02,JK Narva Trans,0:4,Tallinna FC Levadia
2005-06-15,JK Tammeka Tartu,3:0,Tallinna JK Dünamo
2005-07-17,Tallinna FC Flora,1:0,JK Merkuur Tartu
2005-07-20,Viljandi JK Tulevik,1:0,FC Kuressaare
2005-07-24,FC Kuressaare,2:1,JK Tammeka Tartu
2005-07-24,Tallinna FC TVMK,4:2,Tallinna FC Flora
2005-07-24,JK Merkuur Tartu,2:1,Viljandi JK Tulevik
2005-07-24,FC Valga,0:4,Tallinna FC Levadia
2005-07-24,Tallinna JK Dünamo,0:5,JK Narva Trans
2005-07-31,JK Tammeka Tartu,2:0,JK Merkuur Tartu
2005-07-31,Tallinna FC Flora,1:0,FC Valga
2005-07-31,Viljandi JK Tulevik,0:3,Tallinna FC TVMK
2005-07-31,Tallinna FC Levadia,3:1,Tallinna JK Dünamo
2005-07-31,JK Narva Trans,3:0,FC Kuressaare
2005-08-07,FC Valga,5:0,Tallinna JK Dünamo
2005-08-07,Tallinna FC Flora,2:1,Viljandi JK Tulevik
2005-08-07,Tallinna FC TVMK,5:0,JK Tammeka Tartu
2005-08-07,FC Kuressaare,1:3,Tallinna FC Levadia
2005-08-07,JK Merkuur Tartu,0:7,JK Narva Trans
2005-08-14,Viljandi JK Tulevik,2:0,FC Valga
2005-08-14,JK Tammeka Tartu,1:3,Tallinna FC Flora
2005-08-14,Tallinna FC Levadia,8:0,JK Merkuur Tartu
2005-08-14,JK Narva Trans,0:2,Tallinna FC TVMK
2005-08-14,Tallinna JK Dünamo,3:4,FC Kuressaare
2005-08-21,JK Merkuur Tartu,4:0,Tallinna JK Dünamo
2005-08-21,Tallinna FC TVMK,0:0,Tallinna FC Levadia
2005-08-21,FC Valga,2:4,FC Kuressaare
2005-08-21,Viljandi JK Tulevik,3:1,JK Tammeka Tartu
2005-08-21,Tallinna FC Flora,0:0,JK Narva Trans
2005-08-28,Tallinna JK Dünamo,0:12,Tallinna FC TVMK
2005-08-28,JK Tammeka Tartu,2:1,FC Valga
2005-08-28,Tallinna FC Levadia,2:0,Tallinna FC Flora
2005-08-28,FC Kuressaare,1:1,JK Merkuur Tartu
2005-09-11,Viljandi JK Tulevik,1:3,Tallinna FC Levadia
2005-09-11,Tallinna FC Flora,7:0,Tallinna JK Dünamo
2005-09-11,FC Valga,2:1,JK Merkuur Tartu
2005-09-11,JK Tammeka Tartu,0:3,JK Narva Trans
2005-09-11,Tallinna FC TVMK,6:1,FC Kuressaare
2005-09-14,FC Kuressaare,1:1,Tallinna FC Flora
2005-09-14,Tallinna JK Dünamo,2:0,Viljandi JK Tulevik
2005-09-14,Tallinna FC Levadia,1:0,JK Tammeka Tartu
2005-09-14,JK Merkuur Tartu,1:3,Tallinna FC TVMK
2005-09-28,JK Narva Trans,3:0,FC Valga
2005-09-18,Tallinna FC Flora,7:0,FC Kuressaare
2005-09-18,Tallinna FC TVMK,8:1,JK Merkuur Tartu
2005-09-18,JK Tammeka Tartu,1:2,Tallinna FC Levadia
2005-09-18,Viljandi JK Tulevik,1:1,Tallinna JK Dünamo
2005-09-18,FC Valga,0:2,JK Narva Trans
2005-09-21,JK Merkuur Tartu,2:1,FC Valga
2005-09-21,Tallinna JK Dünamo,0:2,Tallinna FC Flora
2005-09-21,Tallinna FC Levadia,2:1,Viljandi JK Tulevik
2005-09-21,JK Narva Trans,6:0,JK Tammeka Tartu
2005-09-21,FC Kuressaare,1:8,Tallinna FC TVMK
2005-09-25,FC Valga,1:1,JK Tammeka Tartu
2005-09-25,Tallinna FC TVMK,9:1,Tallinna JK Dünamo
2005-09-25,Tallinna FC Flora,1:3,Tallinna FC Levadia
2005-09-25,Viljandi JK Tulevik,0:0,JK Narva Trans
2005-09-25,JK Merkuur Tartu,2:0,FC Kuressaare
2005-10-02,JK Narva Trans,2:0,Tallinna FC Flora
2005-10-02,FC Kuressaare,0:3,FC Valga
2005-10-02,Tallinna FC Levadia,1:2,Tallinna FC TVMK
2005-10-02,Tallinna JK Dünamo,2:1,JK Merkuur Tartu
2005-10-02,JK Tammeka Tartu,2:4,Viljandi JK Tulevik
2005-10-16,JK Merkuur Tartu,2:3,Tallinna FC Levadia
2005-10-16,FC Valga,1:5,Viljandi JK Tulevik
2005-10-16,Tallinna FC TVMK,0:0,JK Narva Trans
2005-10-16,FC Kuressaare,8:1,Tallinna JK Dünamo
2005-10-16,Tallinna FC Flora,3:1,JK Tammeka Tartu
2005-10-23,Viljandi JK Tulevik,3:2,Tallinna FC Flora
2005-10-23,Tallinna JK Dünamo,1:1,FC Valga
2005-10-23,Tallinna FC Levadia,4:0,FC Kuressaare
2005-10-23,JK Narva Trans,4:0,JK Merkuur Tartu
2005-10-23,JK Tammeka Tartu,0:3,Tallinna FC TVMK
2005-10-26,JK Merkuur Tartu,0:1,JK Tammeka Tartu
2005-10-26,Tallinna FC TVMK,2:0,Viljandi JK Tulevik
2005-10-26,Tallinna JK Dünamo,0:4,Tallinna FC Levadia
2005-10-26,FC Valga,0:4,Tallinna FC Flora
2005-10-26,FC Kuressaare,1:3,JK Narva Trans
2005-10-30,Tallinna FC Levadia,3:0,FC Valga
2005-10-30,JK Tammeka Tartu,2:2,FC Kuressaare
2005-10-30,JK Narva Trans,7:0,Tallinna JK Dünamo
2005-10-30,Tallinna FC Flora,0:1,Tallinna FC TVMK
2005-11-06,FC Kuressaare,1:1,Viljandi JK Tulevik
2005-11-06,Tallinna JK Dünamo,1:2,JK Tammeka Tartu
2005-11-06,JK Merkuur Tartu,0:6,Tallinna FC Flora
2005-11-06,Tallinna FC Levadia,3:0,JK Narva Trans
2005-11-06,FC Valga,0:1,Tallinna FC TVMK
