Date,Home,Result,Away
2016-07-02,Rakvere JK Tarvas,1:2,Pärnu Linnameeskond
2016-07-02,Paide Linnameeskond,3:2,JK Narva Trans
2016-05-06,Tallinna FC Flora,2:0,Paide Linnameeskond
2016-05-06,Pärnu Linnameeskond,0:1,JK Narva Trans
2016-05-07,Nõmme Kalju FC,2:0,Tartu JK Tammeka
2016-05-07,Rakvere JK Tarvas,0:1,Tallinna FC Infonet
2016-05-07,Tallinna FC Levadia,2:1,JK Sillamäe Kalev
2016-07-08,JK Sillamäe Kalev,3:0,JK Narva Trans
2016-06-09,Rakvere JK Tarvas,0:1,Tartu JK Tammeka
2016-06-09,Pärnu Linnameeskond,0:2,JK Sillamäe Kalev
2016-07-09,Paide Linnameeskond,3:0,Tartu JK Tammeka
2016-05-10,Tallinna FC Levadia,1:0,JK Narva Trans
2016-05-10,Paide Linnameeskond,1:4,Tallinna FC Infonet
2016-05-10,Tallinna FC Flora,0:0,Nõmme Kalju FC
2016-07-10,Tallinna FC Infonet,4:3,Tallinna FC Flora
2016-07-10,Rakvere JK Tarvas,1:6,Nõmme Kalju FC
2016-07-10,Pärnu Linnameeskond,1:0,Tallinna FC Levadia
2016-05-13,JK Sillamäe Kalev,2:4,Tallinna FC Flora
2016-05-13,Paide Linnameeskond,4:2,Rakvere JK Tarvas
2016-05-13,Tartu JK Tammeka,2:1,Pärnu Linnameeskond
2016-05-14,Tallinna FC Infonet,3:2,Tallinna FC Levadia
2016-05-14,JK Narva Trans,1:1,Nõmme Kalju FC
2016-05-16,Tallinna FC Flora,0:0,Tartu JK Tammeka
2016-05-17,Tallinna FC Infonet,2:1,JK Narva Trans
2016-05-17,Nõmme Kalju FC,3:0,Pärnu Linnameeskond
2016-05-17,JK Sillamäe Kalev,0:0,Paide Linnameeskond
2016-05-17,Rakvere JK Tarvas,0:4,Tallinna FC Levadia
2016-06-19,Rakvere JK Tarvas,0:5,Tallinna FC Flora
2016-06-19,JK Narva Trans,4:1,Tartu JK Tammeka
2016-06-19,Tallinna FC Infonet,3:1,Pärnu Linnameeskond
2016-06-19,JK Sillamäe Kalev,1:3,Nõmme Kalju FC
2016-06-19,Tallinna FC Levadia,4:0,Paide Linnameeskond
2016-05-23,Tartu JK Tammeka,1:2,Tallinna FC Infonet
2016-05-24,Rakvere JK Tarvas,0:3,JK Sillamäe Kalev
2016-05-24,Nõmme Kalju FC,0:1,Tallinna FC Levadia
2016-05-24,JK Narva Trans,1:2,Tallinna FC Flora
2016-05-24,Pärnu Linnameeskond,0:3,Paide Linnameeskond
2016-04-26,Tallinna FC Flora,1:2,Tallinna FC Levadia
2016-04-26,Nõmme Kalju FC,2:1,Tallinna FC Infonet
2016-04-29,Tallinna FC Flora,6:0,Pärnu Linnameeskond
2016-04-29,Tartu JK Tammeka,1:4,Tallinna FC Levadia
2016-04-29,Rakvere JK Tarvas,0:1,JK Narva Trans
2016-04-30,Paide Linnameeskond,1:1,Nõmme Kalju FC
2016-04-30,Tallinna FC Infonet,0:0,JK Sillamäe Kalev
2016-08-01,Tallinna FC Flora,6:1,Tallinna FC Levadia
2016-08-05,Tartu JK Tammeka,0:1,Tallinna FC Infonet
2016-08-05,Pärnu Linnameeskond,2:1,Rakvere JK Tarvas
2016-08-06,Tallinna FC Levadia,2:1,JK Sillamäe Kalev
2016-08-06,Tallinna FC Flora,4:1,JK Narva Trans
2016-08-07,Nõmme Kalju FC,1:1,Paide Linnameeskond
2016-08-12,JK Sillamäe Kalev,0:1,Nõmme Kalju FC
2016-08-12,JK Narva Trans,1:1,Rakvere JK Tarvas
2016-08-12,Tallinna FC Flora,3:0,Pärnu Linnameeskond
2016-08-13,Paide Linnameeskond,3:1,Tartu JK Tammeka
2016-08-13,Tallinna FC Infonet,0:0,Tallinna FC Levadia
2016-07-15,JK Sillamäe Kalev,4:0,Rakvere JK Tarvas
2016-08-15,Nõmme Kalju FC,2:0,JK Narva Trans
2016-07-16,Tartu JK Tammeka,2:0,Pärnu Linnameeskond
2016-07-16,JK Narva Trans,3:1,Paide Linnameeskond
2016-08-16,Paide Linnameeskond,1:3,JK Sillamäe Kalev
2016-08-16,Tartu JK Tammeka,1:2,Tallinna FC Levadia
2016-08-16,Pärnu Linnameeskond,0:5,Tallinna FC Infonet
2016-08-16,Rakvere JK Tarvas,1:4,Tallinna FC Flora
2016-08-19,JK Sillamäe Kalev,1:4,Tallinna FC Flora
2016-08-19,JK Narva Trans,3:1,Pärnu Linnameeskond
2016-08-19,Tallinna FC Infonet,1:0,Paide Linnameeskond
2016-08-20,Tallinna FC Levadia,4:0,Rakvere JK Tarvas
2016-08-20,Nõmme Kalju FC,3:0,Tartu JK Tammeka
2016-07-22,Tartu JK Tammeka,0:4,Tallinna FC Flora
2016-08-22,Pärnu Linnameeskond,2:5,JK Sillamäe Kalev
2016-07-23,JK Narva Trans,1:3,JK Sillamäe Kalev
2016-07-23,Tallinna FC Infonet,6:0,Rakvere JK Tarvas
2016-08-23,Tallinna FC Levadia,1:2,Nõmme Kalju FC
2016-08-23,Tartu JK Tammeka,0:2,JK Narva Trans
2016-08-23,Paide Linnameeskond,7:0,Rakvere JK Tarvas
2016-08-23,Tallinna FC Flora,3:0,Tallinna FC Infonet
2016-07-24,Nõmme Kalju FC,0:0,Pärnu Linnameeskond
2016-07-24,Tallinna FC Levadia,7:1,Paide Linnameeskond
2016-10-25,Rakvere JK Tarvas,1:2,Nõmme Kalju FC
2016-08-26,JK Narva Trans,3:1,Tallinna FC Levadia
2016-08-26,Rakvere JK Tarvas,1:3,Tartu JK Tammeka
2016-08-27,JK Sillamäe Kalev,0:0,Tallinna FC Infonet
2016-08-27,Nõmme Kalju FC,3:3,Tallinna FC Flora
2016-08-27,Pärnu Linnameeskond,3:1,Paide Linnameeskond
2016-09-27,Tallinna FC Infonet,2:2,Nõmme Kalju FC
2016-07-29,Pärnu Linnameeskond,0:4,Tallinna FC Levadia
2016-07-29,Paide Linnameeskond,0:3,Tallinna FC Flora
2016-07-30,Tallinna FC Infonet,4:3,JK Narva Trans
2016-07-30,JK Sillamäe Kalev,5:1,Tartu JK Tammeka
2016-10-01,Nõmme Kalju FC,3:1,JK Sillamäe Kalev
2016-10-01,Rakvere JK Tarvas,0:6,JK Narva Trans
2016-10-01,Pärnu Linnameeskond,1:6,Tallinna FC Flora
2016-10-01,Tallinna FC Levadia,2:2,Tallinna FC Infonet
2016-11-05,Nõmme Kalju FC,1:2,Tallinna FC Infonet
2016-11-05,Paide Linnameeskond,0:0,JK Narva Trans
2016-11-05,Tallinna FC Levadia,2:1,Tallinna FC Flora
2016-11-05,Pärnu Linnameeskond,0:3,Tartu JK Tammeka
2016-11-05,Rakvere JK Tarvas,0:3,JK Sillamäe Kalev
2016-09-09,Paide Linnameeskond,4:1,Pärnu Linnameeskond
2016-09-09,Tartu JK Tammeka,5:0,Rakvere JK Tarvas
2016-09-10,Tallinna FC Infonet,4:2,JK Sillamäe Kalev
2016-09-10,Tallinna FC Flora,1:1,Nõmme Kalju FC
2016-09-10,Tallinna FC Levadia,5:0,JK Narva Trans
2016-09-12,Rakvere JK Tarvas,0:1,Paide Linnameeskond
2016-09-13,Nõmme Kalju FC,0:3,Tallinna FC Levadia
2016-09-13,JK Sillamäe Kalev,4:2,Pärnu Linnameeskond
2016-09-13,JK Narva Trans,4:2,Tartu JK Tammeka
2016-09-13,Tallinna FC Flora,2:1,Tallinna FC Infonet
2016-10-14,Tallinna FC Infonet,1:0,Tartu JK Tammeka
2016-10-15,Rakvere JK Tarvas,1:1,Pärnu Linnameeskond
2016-10-15,Paide Linnameeskond,2:0,Nõmme Kalju FC
2016-10-15,JK Sillamäe Kalev,3:2,Tallinna FC Levadia
2016-09-16,Tartu JK Tammeka,3:2,Tallinna FC Flora
2016-09-17,Rakvere JK Tarvas,0:1,Tallinna FC Infonet
2016-09-17,JK Sillamäe Kalev,2:1,JK Narva Trans
2016-09-17,Paide Linnameeskond,0:4,Tallinna FC Levadia
2016-09-17,Pärnu Linnameeskond,1:5,Nõmme Kalju FC
2016-10-21,JK Narva Trans,0:0,Tallinna FC Infonet
2016-10-22,Nõmme Kalju FC,2:0,Rakvere JK Tarvas
2016-10-22,Tallinna FC Levadia,2:0,Pärnu Linnameeskond
2016-10-22,JK Sillamäe Kalev,1:2,Tartu JK Tammeka
2016-10-22,Tallinna FC Flora,4:0,Paide Linnameeskond
2016-09-23,Tallinna FC Infonet,1:0,Pärnu Linnameeskond
2016-09-23,Tallinna FC Flora,4:0,Rakvere JK Tarvas
2016-09-24,Paide Linnameeskond,2:1,JK Sillamäe Kalev
2016-09-24,Tallinna FC Levadia,4:0,Tartu JK Tammeka
2016-09-24,JK Narva Trans,0:3,Nõmme Kalju FC
2016-10-28,Tallinna FC Infonet,3:1,Paide Linnameeskond
2016-10-29,Tartu JK Tammeka,0:1,Nõmme Kalju FC
2016-10-29,Pärnu Linnameeskond,1:7,JK Narva Trans
2016-10-29,Rakvere JK Tarvas,0:1,Tallinna FC Levadia
2016-10-29,Tallinna FC Flora,3:3,JK Sillamäe Kalev
2016-09-30,Tartu JK Tammeka,1:4,Paide Linnameeskond
