Date,Home,Result,Away
2003-09-14,Tallinna FC Flora,4:1,FC Levadia Tallinn
2003-03-15,FC Levadia Maardu,1:0,FC Levadia Tallinn
2003-03-15,FC Kuressaare,0:3,JK Narva Trans
2003-04-15,Tallinna FC TVMK,4:0,JK Narva Trans
2003-04-15,FC Valga,1:1,FC Levadia Tallinn
2003-07-15,Tallinna FC TVMK,0:0,FC Levadia Tallinn
2003-04-16,Tallinna FC Flora,2:0,FC Levadia Maardu
2003-06-16,FC Levadia Maardu,1:2,Tallinna FC Flora
2003-08-17,Tallinna FC Flora,2:1,Viljandi JK Tulevik
2003-10-17,Tallinna FC Flora,2:0,JK Narva Trans
2003-03-18,Tallinna FC TVMK,4:1,FC Valga
2003-06-18,FC Kuressaare,0:4,Tallinna FC TVMK
2003-08-18,JK Narva Trans,3:1,FC Levadia Tallinn
2003-08-18,FC Levadia Maardu,1:4,Tallinna FC TVMK
2003-08-18,FC Kuressaare,0:1,FC Valga
2003-10-18,FC Kuressaare,0:5,FC Levadia Tallinn
2003-10-18,Tallinna FC TVMK,8:1,Viljandi JK Tulevik
2003-10-18,FC Levadia Maardu,0:0,FC Valga
2003-03-19,FC Kuressaare,0:4,Tallinna FC Flora
2003-03-19,FC Levadia Maardu,1:0,JK Narva Trans
2003-04-19,FC Kuressaare,2:1,FC Valga
2003-09-19,Tallinna FC TVMK,6:1,FC Levadia Tallinn
2003-03-20,FC Levadia Tallinn,2:1,Viljandi JK Tulevik
2003-04-20,JK Narva Trans,2:1,FC Levadia Tallinn
2003-04-20,Tallinna FC TVMK,1:1,FC Levadia Maardu
2003-07-20,Viljandi JK Tulevik,3:4,JK Narva Trans
2003-07-20,FC Levadia Tallinn,1:4,Tallinna FC TVMK
2003-09-20,Tallinna FC Flora,5:0,FC Valga
2003-09-20,JK Narva Trans,3:2,Viljandi JK Tulevik
2003-04-21,Tallinna FC Flora,3:1,Viljandi JK Tulevik
2003-06-21,Tallinna FC Flora,3:0,FC Levadia Tallinn
2003-06-21,FC Levadia Maardu,1:4,Viljandi JK Tulevik
2003-07-21,FC Levadia Maardu,7:0,FC Kuressaare
2003-10-21,JK Narva Trans,0:0,Tallinna FC Flora
2003-05-22,JK Narva Trans,1:0,FC Levadia Maardu
2003-05-22,Viljandi JK Tulevik,3:1,FC Levadia Tallinn
2003-05-22,FC Valga,0:3,Tallinna FC TVMK
2003-08-22,Tallinna FC TVMK,3:1,FC Valga
2003-10-22,FC Levadia Maardu,2:0,FC Kuressaare
2003-05-23,Tallinna FC Flora,7:1,FC Kuressaare
2003-08-23,FC Levadia Maardu,5:3,JK Narva Trans
2003-07-24,FC Levadia Tallinn,2:1,FC Valga
2003-08-24,FC Levadia Tallinn,4:2,Viljandi JK Tulevik
2003-08-24,FC Kuressaare,0:6,Tallinna FC Flora
2003-09-24,FC Valga,1:7,Tallinna FC Flora
2003-09-24,FC Levadia Tallinn,3:1,FC Kuressaare
2003-04-26,Viljandi JK Tulevik,1:1,JK Narva Trans
2003-04-26,FC Valga,0:4,Tallinna FC Flora
2003-04-26,FC Levadia Tallinn,0:3,Tallinna FC TVMK
2003-04-26,FC Kuressaare,0:6,FC Levadia Maardu
2003-10-26,JK Narva Trans,1:5,FC Levadia Maardu
2003-10-26,FC Valga,1:3,Tallinna FC TVMK
2003-10-26,Viljandi JK Tulevik,2:0,FC Levadia Tallinn
2003-10-26,Tallinna FC Flora,17:0,FC Kuressaare
2003-07-28,FC Kuressaare,1:3,JK Narva Trans
2003-07-28,FC Valga,0:0,Viljandi JK Tulevik
2003-09-28,FC Valga,4:1,FC Kuressaare
2003-09-28,Tallinna FC TVMK,2:0,FC Levadia Maardu
2003-09-28,FC Levadia Tallinn,0:1,JK Narva Trans
2003-09-28,Viljandi JK Tulevik,0:5,Tallinna FC Flora
2003-07-29,Tallinna FC Flora,2:0,Tallinna FC TVMK
2003-05-30,FC Valga,0:0,FC Kuressaare
2003-07-31,FC Levadia Maardu,4:0,FC Levadia Tallinn
2003-08-31,JK Narva Trans,1:3,Tallinna FC Flora
