Date,Home,Result,Away
1999-04-17,FC Kuressaare,2:1,FS Junior Maardu
1999-04-17,FC Maardu,3:1,JK Sillamäe Kalev
1999-04-17,FC Valga,0:2,Kohtla-Järve FC Lootus
1999-09-18,FS Junior Maardu,1:1,FC Kuressaare
1999-09-18,JK Sillamäe Kalev,1:2,FC Maardu
1999-06-20,FC Pärnu Levadia,1:4,FC Kuressaare
1999-06-20,Kohtla-Järve FC Lootus,3:1,JK Sillamäe Kalev
1999-06-20,FC Valga,0:1,FS Junior Maardu
1999-06-20,Paide Linnameeskond,0:5,FC Maardu
1999-08-21,FC Valga,1:4,FC Kuressaare
1999-08-21,Paide Linnameeskond,3:2,JK Sillamäe Kalev
1999-08-21,Kohtla-Järve FC Lootus,4:0,FS Junior Maardu
1999-08-21,FC Pärnu Levadia,1:3,FC Maardu
1999-05-23,Paide Linnameeskond,4:1,FS Junior Maardu
1999-05-23,FC Pärnu Levadia,4:1,JK Sillamäe Kalev
1999-05-23,Kohtla-Järve FC Lootus,0:0,FC Kuressaare
1999-05-23,FC Maardu,0:0,FC Valga
1999-04-24,FC Pärnu Levadia,2:4,Kohtla-Järve FC Lootus
1999-07-24,Paide Linnameeskond,0:4,Kohtla-Järve FC Lootus
1999-07-24,FC Maardu,0:3,FC Kuressaare
1999-10-24,FS Junior Maardu,2:0,JK Sillamäe Kalev
1999-10-24,FC Pärnu Levadia,5:2,FC Valga
1999-10-24,Paide Linnameeskond,2:4,FC Kuressaare
1999-10-24,Kohtla-Järve FC Lootus,4:2,FC Maardu
1999-04-25,Paide Linnameeskond,1:2,FC Valga
1999-04-25,FS Junior Maardu,1:8,FC Maardu
1999-07-25,FC Pärnu Levadia,1:2,FS Junior Maardu
1999-07-25,FC Valga,1:0,JK Sillamäe Kalev
1999-06-26,Kohtla-Järve FC Lootus,2:1,FC Maardu
1999-09-26,FC Pärnu Levadia,2:4,Kohtla-Järve FC Lootus
1999-09-26,FC Valga,2:0,Paide Linnameeskond
1999-09-26,FC Maardu,2:1,FS Junior Maardu
1999-08-28,FC Kuressaare,3:1,Paide Linnameeskond
1999-08-28,JK Sillamäe Kalev,7:1,FS Junior Maardu
1999-08-28,FC Valga,5:2,FC Pärnu Levadia
1999-05-29,FS Junior Maardu,0:3,FC Pärnu Levadia
1999-05-29,FC Kuressaare,1:2,FC Maardu
1999-05-29,Kohtla-Järve FC Lootus,2:1,Paide Linnameeskond
1999-05-29,JK Sillamäe Kalev,1:0,FC Valga
1999-06-29,FC Maardu,2:2,FC Pärnu Levadia
1999-06-29,JK Sillamäe Kalev,1:1,Paide Linnameeskond
1999-06-29,FS Junior Maardu,1:8,Kohtla-Järve FC Lootus
1999-06-29,FC Kuressaare,6:1,FC Valga
1999-08-29,FC Maardu,2:2,Kohtla-Järve FC Lootus
1999-10-30,FC Valga,0:4,FC Maardu
1999-10-30,FS Junior Maardu,5:1,Paide Linnameeskond
1999-10-30,FC Kuressaare,3:0,Kohtla-Järve FC Lootus
1999-10-30,JK Sillamäe Kalev,0:1,FC Pärnu Levadia
1999-07-31,FC Maardu,3:1,JK Sillamäe Kalev
1999-07-31,FC Valga,3:2,Kohtla-Järve FC Lootus
1999-07-31,FC Pärnu Levadia,2:1,Paide Linnameeskond
