Date,Home,Result,Away
2006-07-09,Valga FC Warrior,0:2,JK Maag Tartu
2006-08-23,FC TVMK Tallinn,8:0,Lasnamäe FC Ajax
2006-03-08,FC TVMK Tallinn,3:1,Pärnu JK Vaprus
2006-07-16,Tallinna FC Flora,2:0,JK Maag Tartu
2006-07-16,JK Narva Trans,2:3,Tallinna FC Levadia
2006-07-16,Viljandi JK Tulevik,1:0,Valga FC Warrior
2006-07-16,JK Tammeka Tartu,2:1,Lasnamäe FC Ajax
2006-07-23,Pärnu JK Vaprus,1:1,JK Tammeka Tartu
2006-07-23,JK Maag Tartu,2:6,JK Narva Trans
2006-07-23,Tallinna FC Levadia,3:1,FC TVMK Tallinn
2006-07-23,Lasnamäe FC Ajax,1:1,Viljandi JK Tulevik
2006-07-23,Valga FC Warrior,0:5,Tallinna FC Flora
2006-07-30,FC TVMK Tallinn,3:0,JK Maag Tartu
2006-07-30,Lasnamäe FC Ajax,1:2,Valga FC Warrior
2006-07-30,JK Tammeka Tartu,0:3,Tallinna FC Levadia
2006-07-30,Viljandi JK Tulevik,1:2,Pärnu JK Vaprus
2006-07-30,JK Narva Trans,2:1,Tallinna FC Flora
2006-08-06,Tallinna FC Flora,1:1,FC TVMK Tallinn
2006-08-06,Tallinna FC Levadia,3:0,Viljandi JK Tulevik
2006-08-06,JK Maag Tartu,1:1,JK Tammeka Tartu
2006-08-06,Valga FC Warrior,0:3,JK Narva Trans
2006-08-06,Pärnu JK Vaprus,0:0,Lasnamäe FC Ajax
2006-08-13,JK Tammeka Tartu,1:3,Tallinna FC Flora
2006-08-13,Viljandi JK Tulevik,0:2,JK Maag Tartu
2006-08-13,Pärnu JK Vaprus,5:2,Valga FC Warrior
2006-08-13,Lasnamäe FC Ajax,0:8,Tallinna FC Levadia
2006-07-26,FC TVMK Tallinn,1:1,JK Narva Trans
2006-08-20,JK Maag Tartu,2:2,Lasnamäe FC Ajax
2006-08-20,Valga FC Warrior,0:3,FC TVMK Tallinn
2006-08-20,JK Narva Trans,2:0,JK Tammeka Tartu
2006-08-20,Tallinna FC Levadia,3:1,Pärnu JK Vaprus
2006-08-20,Tallinna FC Flora,2:0,Viljandi JK Tulevik
2006-08-27,Lasnamäe FC Ajax,0:2,Tallinna FC Flora
2006-08-27,JK Tammeka Tartu,1:2,FC TVMK Tallinn
2006-08-27,Viljandi JK Tulevik,1:2,JK Narva Trans
2006-08-27,Tallinna FC Levadia,7:1,Valga FC Warrior
2006-08-27,Pärnu JK Vaprus,1:4,JK Maag Tartu
2006-09-10,JK Narva Trans,2:0,Lasnamäe FC Ajax
2006-09-10,Tallinna FC Flora,2:0,Pärnu JK Vaprus
2006-09-10,JK Maag Tartu,4:2,Tallinna FC Levadia
2006-09-10,Valga FC Warrior,0:2,JK Tammeka Tartu
2006-09-10,FC TVMK Tallinn,3:1,Viljandi JK Tulevik
2006-09-13,JK Maag Tartu,4:1,Valga FC Warrior
2006-09-13,Pärnu JK Vaprus,0:3,JK Narva Trans
2006-09-13,Viljandi JK Tulevik,1:2,JK Tammeka Tartu
2006-09-13,Lasnamäe FC Ajax,2:2,FC TVMK Tallinn
2006-10-18,Tallinna FC Levadia,2:2,Tallinna FC Flora
2006-09-17,Valga FC Warrior,1:0,JK Maag Tartu
2006-09-17,FC TVMK Tallinn,1:0,Lasnamäe FC Ajax
2006-09-17,JK Narva Trans,5:1,Pärnu JK Vaprus
2006-09-17,Tallinna FC Flora,1:0,Tallinna FC Levadia
2006-09-17,JK Tammeka Tartu,1:0,Viljandi JK Tulevik
2006-09-20,Viljandi JK Tulevik,1:4,FC TVMK Tallinn
2006-09-20,Lasnamäe FC Ajax,0:5,JK Narva Trans
2006-09-20,JK Tammeka Tartu,5:0,Valga FC Warrior
2006-09-20,Pärnu JK Vaprus,1:4,Tallinna FC Flora
2006-09-20,Tallinna FC Levadia,2:1,JK Maag Tartu
2006-09-24,JK Maag Tartu,4:3,Pärnu JK Vaprus
2006-09-24,Valga FC Warrior,0:1,Tallinna FC Levadia
2006-09-24,FC TVMK Tallinn,2:1,JK Tammeka Tartu
2006-09-24,Tallinna FC Flora,6:0,Lasnamäe FC Ajax
2006-09-24,JK Narva Trans,3:0,Viljandi JK Tulevik
2006-10-01,Lasnamäe FC Ajax,3:2,JK Maag Tartu
2006-10-01,JK Tammeka Tartu,2:4,JK Narva Trans
2006-10-01,Viljandi JK Tulevik,0:2,Tallinna FC Flora
2006-10-01,FC TVMK Tallinn,1:0,Valga FC Warrior
2006-10-01,Pärnu JK Vaprus,1:3,Tallinna FC Levadia
2006-10-15,JK Narva Trans,3:2,FC TVMK Tallinn
2006-10-15,Tallinna FC Flora,5:2,JK Tammeka Tartu
2006-10-15,JK Maag Tartu,4:3,Viljandi JK Tulevik
2006-10-15,Tallinna FC Levadia,11:3,Lasnamäe FC Ajax
2006-10-15,Valga FC Warrior,1:2,Pärnu JK Vaprus
2006-10-22,JK Narva Trans,4:0,Valga FC Warrior
2006-10-22,FC TVMK Tallinn,3:2,Tallinna FC Flora
2006-10-22,Viljandi JK Tulevik,0:2,Tallinna FC Levadia
2006-10-22,Lasnamäe FC Ajax,1:2,Pärnu JK Vaprus
2006-10-22,JK Tammeka Tartu,0:0,JK Maag Tartu
2006-10-25,Valga FC Warrior,0:0,Lasnamäe FC Ajax
2006-10-25,JK Maag Tartu,1:1,FC TVMK Tallinn
2006-10-25,Tallinna FC Levadia,2:0,JK Tammeka Tartu
2006-10-25,Pärnu JK Vaprus,1:2,Viljandi JK Tulevik
2006-10-25,Tallinna FC Flora,3:2,JK Narva Trans
2006-10-29,Viljandi JK Tulevik,0:0,Lasnamäe FC Ajax
2006-10-29,JK Tammeka Tartu,1:1,Pärnu JK Vaprus
2006-10-29,Tallinna FC Flora,6:0,Valga FC Warrior
2006-10-29,FC TVMK Tallinn,2:3,Tallinna FC Levadia
2006-10-31,JK Narva Trans,6:1,JK Maag Tartu
2006-11-05,Tallinna FC Levadia,1:1,JK Narva Trans
2006-11-05,JK Maag Tartu,2:3,Tallinna FC Flora
2006-11-05,Valga FC Warrior,1:4,Viljandi JK Tulevik
2006-11-05,Lasnamäe FC Ajax,2:0,JK Tammeka Tartu
2006-11-05,Pärnu JK Vaprus,0:3,FC TVMK Tallinn
