Date,Home,Result,Away
2023-08-12,Tallinna JK Legion,0:1,Viimsi JK
2023-08-12,FC Tallinn,2:1,Ida-Virumaa FC Alliance
2023-08-12,JK Tabasalu,1:3,FC Nõmme United
2023-08-13,Paide Linnameeskond U21,0:1,FC Elva
2023-08-13,Tallinna FCI Levadia U21,0:0,Tallinna FC Flora U21
2023-08-19,FC Nõmme United,5:0,FC Tallinn
2023-08-19,FC Elva,0:0,Tallinna JK Legion
2023-08-19,Ida-Virumaa FC Alliance,1:2,Tallinna FCI Levadia U21
2023-08-20,Viimsi JK,0:1,Paide Linnameeskond U21
2023-08-21,Tallinna FC Flora U21,7:3,JK Tabasalu
2023-08-26,FC Nõmme United,2:2,Tallinna JK Legion
2023-08-26,Viimsi JK,1:0,Ida-Virumaa FC Alliance
2023-08-26,Tallinna FC Flora U21,2:0,FC Elva
2023-08-26,FC Tallinn,7:1,Paide Linnameeskond U21
2023-08-27,JK Tabasalu,0:1,Tallinna FCI Levadia U21
2023-09-02,FC Elva,0:1,Viimsi JK
2023-09-02,Ida-Virumaa FC Alliance,1:3,FC Nõmme United
2023-09-02,Tallinna FCI Levadia U21,0:0,FC Tallinn
2023-09-03,Tallinna JK Legion,1:4,JK Tabasalu
2023-10-25,Paide Linnameeskond U21,1:4,Tallinna FC Flora U21
2023-09-16,FC Nõmme United,5:2,FC Elva
2023-09-16,Tallinna JK Legion,1:1,Ida-Virumaa FC Alliance
2023-09-16,Tallinna FC Flora U21,1:2,Viimsi JK
2023-09-17,Tallinna FCI Levadia U21,2:2,Paide Linnameeskond U21
2023-09-17,JK Tabasalu,2:3,FC Tallinn
2023-09-22,Paide Linnameeskond U21,1:8,FC Nõmme United
2023-09-23,FC Tallinn,0:2,Tallinna FC Flora U21
2023-09-23,Ida-Virumaa FC Alliance,4:2,JK Tabasalu
2023-09-24,FC Elva,0:0,Tallinna FCI Levadia U21
2023-09-24,Viimsi JK,3:3,Tallinna JK Legion
2023-09-27,Tallinna FCI Levadia U21,1:2,JK Tabasalu
2023-09-28,FC Nõmme United,0:0,Viimsi JK
2023-09-28,Tallinna FC Flora U21,2:1,Tallinna JK Legion
2023-09-28,Ida-Virumaa FC Alliance,1:5,FC Tallinn
2023-09-28,FC Elva,1:0,Paide Linnameeskond U21
2023-10-01,Paide Linnameeskond U21,1:3,Ida-Virumaa FC Alliance
2023-10-02,Tallinna JK Legion,0:5,FC Nõmme United
2023-10-02,JK Tabasalu,4:0,Tallinna FC Flora U21
2023-10-02,FC Tallinn,0:3,Tallinna FCI Levadia U21
2023-10-02,Viimsi JK,4:0,FC Elva
2023-10-05,Tallinna FC Flora U21,3:1,Tallinna FCI Levadia U21
2023-10-07,Tallinna JK Legion,2:4,Paide Linnameeskond U21
2023-10-08,Ida-Virumaa FC Alliance,1:3,Viimsi JK
2023-10-08,FC Tallinn,1:2,FC Elva
2023-10-08,FC Nõmme United,2:1,JK Tabasalu
2023-10-20,Paide Linnameeskond U21,1:0,FC Tallinn
2023-10-21,FC Elva,1:4,Tallinna FC Flora U21
2023-10-22,FC Nõmme United,3:0,Ida-Virumaa FC Alliance
2023-10-22,JK Tabasalu,0:4,Viimsi JK
2023-10-23,Tallinna FCI Levadia U21,4:0,Tallinna JK Legion
2023-10-29,FC Elva,3:0,JK Tabasalu
2023-10-29,Ida-Virumaa FC Alliance,3:4,Tallinna JK Legion
2023-10-29,Viimsi JK,2:0,Tallinna FCI Levadia U21
2023-10-29,FC Tallinn,2:2,FC Nõmme United
2023-10-29,Tallinna FC Flora U21,1:2,Paide Linnameeskond U21
2023-11-02,Tallinna FCI Levadia U21,0:3,FC Nõmme United
2023-11-02,Tallinna JK Legion,2:3,FC Tallinn
2023-11-02,JK Tabasalu,4:2,Paide Linnameeskond U21
2023-11-02,Viimsi JK,3:2,Tallinna FC Flora U21
2023-11-02,Ida-Virumaa FC Alliance,2:0,FC Elva
2023-11-05,Tallinna JK Legion,1:4,FC Elva
2023-11-05,Paide Linnameeskond U21,3:1,Viimsi JK
2023-11-05,FC Tallinn,1:2,JK Tabasalu
2023-11-06,Tallinna FCI Levadia U21,2:2,Ida-Virumaa FC Alliance
2023-11-06,FC Nõmme United,3:2,Tallinna FC Flora U21
2023-11-11,JK Tabasalu,3:0,Tallinna JK Legion
2023-11-12,FC Elva,0:7,FC Nõmme United
2023-11-12,Viimsi JK,1:3,FC Tallinn
2023-11-12,Tallinna FC Flora U21,6:0,Ida-Virumaa FC Alliance
2023-11-12,Paide Linnameeskond U21,2:1,Tallinna FCI Levadia U21
