Date,Home,Result,Away
2020-11-01,Tallinna FC Flora,0:0,Nõmme Kalju FC
2020-10-31,JK Tallinna Kalev,4:1,JK Narva Trans
2020-10-31,Tallinna FCI Levadia,3:2,Tartu JK Tammeka
2020-10-31,Viljandi JK Tulevik,0:0,Tallinna JK Legion
2020-11-07,FC Kuressaare,1:1,Nõmme Kalju FC
2020-11-08,Paide Linnameeskond,4:2,JK Narva Trans
2020-11-08,JK Tallinna Kalev,1:0,Viljandi JK Tulevik
2020-11-08,Tartu JK Tammeka,0:1,Tallinna FC Flora
2020-11-14,Tallinna JK Legion,1:2,Tallinna FCI Levadia
2020-11-21,JK Tallinna Kalev,0:2,Tallinna JK Legion
2020-11-21,FC Kuressaare,0:3,JK Narva Trans
2020-11-22,Tallinna FCI Levadia,2:2,Paide Linnameeskond
2020-11-22,Nõmme Kalju FC,0:3,Tallinna FC Flora
2020-11-22,Tartu JK Tammeka,3:3,Viljandi JK Tulevik
2020-11-24,Tallinna JK Legion,0:1,FC Kuressaare
2020-11-24,JK Narva Trans,1:1,JK Tallinna Kalev
2020-11-29,Paide Linnameeskond,1:7,Tallinna FC Flora
2020-11-29,Nõmme Kalju FC,0:2,Tallinna FCI Levadia
2020-12-06,Paide Linnameeskond,7:4,Nõmme Kalju FC
2020-11-28,JK Narva Trans,1:3,Tallinna JK Legion
2020-11-28,JK Tallinna Kalev,1:1,FC Kuressaare
