Date,Home,Result,Away
2006-08-12,Tallinna FC Levadia II,4:0,Nõmme JK Kalju
2006-08-12,FC Kuressaare,3:0,Viljandi JK Tulevik U21
2006-08-12,Kohtla-Järve FC Lootus,2:1,Tallinna FC Flora II
2006-09-12,Tallinna FC TVMK II,3:2,Tallinna JK Dünamo
2006-09-12,Tallinna FC Flora II,10:2,Nõmme JK Kalju
2006-09-12,Kohtla-Järve FC Lootus,1:2,FC Kuressaare
2006-09-12,JK Tallinna Kalev,2:4,Tallinna FC Levadia II
2006-09-12,FC Elva,0:4,Viljandi JK Tulevik U21
2006-05-13,Tallinna FC Levadia II,4:0,FC Elva
2006-05-13,Viljandi JK Tulevik U21,0:0,Tallinna FC TVMK II
2006-05-13,FC Kuressaare,2:0,Tallinna FC Flora II
2006-05-13,Nõmme JK Kalju,2:0,Tallinna JK Dünamo
2006-05-13,JK Tallinna Kalev,2:0,Kohtla-Järve FC Lootus
2006-10-14,Nõmme JK Kalju,1:4,Tallinna FC Levadia II
2006-10-14,Viljandi JK Tulevik U21,1:2,FC Kuressaare
2006-10-14,Tallinna FC TVMK II,2:0,JK Tallinna Kalev
2006-10-14,Tallinna FC Flora II,6:0,Kohtla-Järve FC Lootus
2006-10-14,Tallinna JK Dünamo,2:0,FC Elva
2006-04-15,FC Kuressaare,2:0,Tallinna FC TVMK II
2006-04-15,Kohtla-Järve FC Lootus,5:1,Tallinna JK Dünamo
2006-04-15,JK Tallinna Kalev,3:1,FC Elva
2006-04-15,Tallinna FC Levadia II,0:1,Tallinna FC Flora II
2006-04-15,Viljandi JK Tulevik U21,1:2,Nõmme JK Kalju
2006-07-15,Nõmme JK Kalju,0:5,Tallinna FC TVMK II
2006-07-15,Tallinna FC Levadia II,8:0,Kohtla-Järve FC Lootus
2006-07-15,Viljandi JK Tulevik U21,0:2,Tallinna FC Flora II
2006-07-15,JK Tallinna Kalev,3:1,Tallinna JK Dünamo
2006-07-15,FC Kuressaare,1:0,FC Elva
2006-08-15,JK Tallinna Kalev,4:1,Tallinna FC TVMK II
2006-09-16,FC Kuressaare,4:0,Kohtla-Järve FC Lootus
2006-09-16,Nõmme JK Kalju,0:4,Tallinna FC Flora II
2006-09-16,Viljandi JK Tulevik U21,3:0,FC Elva
2006-09-16,Tallinna JK Dünamo,1:2,Tallinna FC TVMK II
2006-09-16,Tallinna FC Levadia II,3:0,JK Tallinna Kalev
2006-06-17,Kohtla-Järve FC Lootus,0:3,Tallinna FC TVMK II
2006-06-17,Tallinna FC Levadia II,2:0,Viljandi JK Tulevik U21
2006-06-17,FC Elva,2:1,Tallinna FC Flora II
2006-06-17,JK Tallinna Kalev,3:2,Nõmme JK Kalju
2006-06-17,FC Kuressaare,0:0,Tallinna JK Dünamo
2006-03-18,Nõmme JK Kalju,2:1,FC Elva
2006-03-18,Tallinna JK Dünamo,0:1,Tallinna FC Levadia II
2006-03-18,Viljandi JK Tulevik U21,0:2,Kohtla-Järve FC Lootus
2006-03-18,Tallinna FC TVMK II,0:0,Tallinna FC Flora II
2006-03-18,FC Kuressaare,0:1,JK Tallinna Kalev
2006-08-19,Tallinna FC TVMK II,2:1,Kohtla-Järve FC Lootus
2006-08-19,Nõmme JK Kalju,2:3,JK Tallinna Kalev
2006-08-19,Tallinna FC Flora II,3:1,FC Elva
2006-08-19,Tallinna JK Dünamo,2:0,FC Kuressaare
2006-08-19,Viljandi JK Tulevik U21,1:2,Tallinna FC Levadia II
2006-09-19,JK Tallinna Kalev,1:1,FC Kuressaare
2006-09-19,Tallinna FC Levadia II,4:1,Tallinna JK Dünamo
2006-09-19,Kohtla-Järve FC Lootus,2:1,Viljandi JK Tulevik U21
2006-09-19,FC Elva,1:2,Nõmme JK Kalju
2006-09-19,Tallinna FC Flora II,2:1,Tallinna FC TVMK II
2006-05-20,Tallinna JK Dünamo,1:0,Kohtla-Järve FC Lootus
2006-05-20,FC Elva,2:2,JK Tallinna Kalev
2006-05-20,Tallinna FC TVMK II,1:3,FC Kuressaare
2006-05-20,Tallinna FC Flora II,0:5,Tallinna FC Levadia II
2006-05-20,Nõmme JK Kalju,0:3,Viljandi JK Tulevik U21
2006-06-20,Tallinna JK Dünamo,1:1,Tallinna FC Flora II
2006-06-20,Tallinna FC TVMK II,7:1,FC Elva
2006-06-20,Viljandi JK Tulevik U21,2:2,JK Tallinna Kalev
2006-06-20,FC Kuressaare,0:7,Tallinna FC Levadia II
2006-03-21,Tallinna FC Levadia II,1:0,FC Kuressaare
2006-03-21,Kohtla-Järve FC Lootus,4:6,Nõmme JK Kalju
2006-03-21,FC Elva,0:1,Tallinna FC TVMK II
2006-03-21,Tallinna FC Flora II,0:1,Tallinna JK Dünamo
2006-03-21,JK Tallinna Kalev,1:1,Viljandi JK Tulevik U21
2006-10-21,FC Kuressaare,4:2,Nõmme JK Kalju
2006-10-21,Viljandi JK Tulevik U21,4:0,Tallinna JK Dünamo
2006-10-21,Tallinna FC Levadia II,1:3,Tallinna FC TVMK II
2006-10-21,JK Tallinna Kalev,2:1,Tallinna FC Flora II
2006-10-21,Kohtla-Järve FC Lootus,0:0,FC Elva
2006-04-22,Tallinna JK Dünamo,1:2,Nõmme JK Kalju
2006-04-22,Tallinna FC Flora II,1:0,FC Kuressaare
2006-04-22,Kohtla-Järve FC Lootus,1:1,JK Tallinna Kalev
2006-04-22,FC Elva,0:3,Tallinna FC Levadia II
2006-04-22,Tallinna FC TVMK II,2:1,Viljandi JK Tulevik U21
2006-07-22,Tallinna FC Flora II,2:2,FC Kuressaare
2006-07-22,FC Elva,0:4,Tallinna FC Levadia II
2006-07-22,Tallinna FC TVMK II,3:2,Viljandi JK Tulevik U21
2006-07-22,Kohtla-Järve FC Lootus,1:5,JK Tallinna Kalev
2006-07-22,Tallinna JK Dünamo,3:3,Nõmme JK Kalju
2006-09-23,FC Kuressaare,1:1,Tallinna FC Levadia II
2006-09-23,Nõmme JK Kalju,5:3,Kohtla-Järve FC Lootus
2006-09-23,Tallinna FC TVMK II,0:1,FC Elva
2006-09-23,Viljandi JK Tulevik U21,2:0,JK Tallinna Kalev
2006-09-23,Tallinna JK Dünamo,3:4,Tallinna FC Flora II
2006-10-24,Tallinna FC Flora II,1:0,Tallinna FC Levadia II
2006-10-24,Tallinna JK Dünamo,3:0,Kohtla-Järve FC Lootus
2006-10-24,FC Elva,1:2,JK Tallinna Kalev
2006-10-24,Nõmme JK Kalju,1:1,Viljandi JK Tulevik U21
2006-10-24,Tallinna FC TVMK II,2:0,FC Kuressaare
2006-03-25,Viljandi JK Tulevik U21,1:1,Tallinna FC Levadia II
2006-03-25,Nõmme JK Kalju,1:0,JK Tallinna Kalev
2006-03-25,Tallinna JK Dünamo,0:1,FC Kuressaare
2006-03-25,Tallinna FC TVMK II,1:2,Kohtla-Järve FC Lootus
2006-08-26,JK Tallinna Kalev,6:2,Viljandi JK Tulevik U21
2006-08-26,FC Elva,0:1,Tallinna FC TVMK II
2006-08-26,Tallinna FC Flora II,6:1,Tallinna JK Dünamo
2006-08-26,Tallinna FC Levadia II,1:3,FC Kuressaare
2006-08-26,Kohtla-Järve FC Lootus,0:4,Nõmme JK Kalju
2006-05-27,Viljandi JK Tulevik U21,1:1,Tallinna JK Dünamo
2006-03-28,Tallinna FC Flora II,1:2,FC Elva
2006-10-28,Nõmme JK Kalju,3:1,Tallinna JK Dünamo
2006-10-28,Viljandi JK Tulevik U21,5:0,Tallinna FC TVMK II
2006-10-28,JK Tallinna Kalev,2:1,Kohtla-Järve FC Lootus
2006-10-28,Tallinna FC Levadia II,9:0,FC Elva
2006-10-28,FC Kuressaare,3:0,Tallinna FC Flora II
2006-04-29,JK Tallinna Kalev,5:3,Tallinna JK Dünamo
2006-04-29,Nõmme JK Kalju,1:4,Tallinna FC TVMK II
2006-04-29,Viljandi JK Tulevik U21,0:2,Tallinna FC Flora II
2006-04-29,FC Kuressaare,5:2,FC Elva
2006-04-29,Tallinna FC Levadia II,3:1,Kohtla-Järve FC Lootus
2006-07-29,FC Kuressaare,2:1,Tallinna FC TVMK II
2006-07-29,Viljandi JK Tulevik U21,1:1,Nõmme JK Kalju
2006-07-29,Tallinna FC Levadia II,3:0,Tallinna FC Flora II
2006-07-29,JK Tallinna Kalev,6:0,FC Elva
2006-09-30,JK Tallinna Kalev,2:6,Nõmme JK Kalju
2006-09-30,FC Kuressaare,2:0,Tallinna JK Dünamo
2006-09-30,FC Elva,0:3,Tallinna FC Flora II
2006-09-30,Tallinna FC Levadia II,2:1,Viljandi JK Tulevik U21
2006-09-30,Kohtla-Järve FC Lootus,0:7,Tallinna FC TVMK II
