Date,Home,Result,Away
2016-07-07,Vändra JK Vaprus,3:2,JK Tallinna Kalev
2016-05-08,Vändra JK Vaprus,1:1,Kohtla-Järve JK Järve
2016-05-08,JK Tallinna Kalev,1:3,Tartu FC Santos
2016-05-08,Maardu Linnameeskond,5:1,Tallinna FC Infonet II
2016-06-08,Tallinna FC Flora U21,4:1,Tallinna FC Levadia U21
2016-06-08,Kohtla-Järve JK Järve,0:4,Tallinna FC Infonet II
2016-06-08,JK Tallinna Kalev,6:0,Nõmme Kalju FC U21
2016-06-09,Vändra JK Vaprus,1:0,Tartu FC Santos
2016-07-09,Tallinna FC Infonet II,2:4,Tallinna FC Flora U21
2016-07-09,Viljandi JK Tulevik,6:1,Nõmme Kalju FC U21
2016-07-09,Tallinna FC Levadia U21,4:0,Kohtla-Järve JK Järve
2016-07-09,Tartu FC Santos,4:5,Maardu Linnameeskond
2016-06-11,Tallinna FC Levadia U21,2:0,Nõmme Kalju FC U21
2016-06-11,Tallinna FC Infonet II,1:5,Viljandi JK Tulevik
2016-05-12,JK Tallinna Kalev,0:0,Maardu Linnameeskond
2016-06-12,Vändra JK Vaprus,2:2,Maardu Linnameeskond
2016-06-12,Tallinna FC Flora U21,0:1,Tartu FC Santos
2016-06-12,Kohtla-Järve JK Järve,3:2,JK Tallinna Kalev
2016-05-14,Kohtla-Järve JK Järve,0:1,Tallinna FC Flora U21
2016-05-15,Tallinna FC Levadia U21,2:0,Tallinna FC Infonet II
2016-05-15,Tartu FC Santos,4:1,Nõmme Kalju FC U21
2016-05-15,Vändra JK Vaprus,0:1,Viljandi JK Tulevik
2016-05-19,Tallinna FC Flora U21,0:2,Viljandi JK Tulevik
2016-05-21,Nõmme Kalju FC U21,1:3,Maardu Linnameeskond
2016-05-21,Tallinna FC Infonet II,2:3,JK Tallinna Kalev
2016-05-22,Vändra JK Vaprus,1:6,Tallinna FC Levadia U21
2016-05-22,Tartu FC Santos,0:1,Kohtla-Järve JK Järve
2016-05-25,Vändra JK Vaprus,1:1,Tallinna FC Flora U21
2016-05-25,Nõmme Kalju FC U21,2:3,Tallinna FC Infonet II
2016-05-25,Tallinna FC Levadia U21,1:2,JK Tallinna Kalev
2016-05-25,Maardu Linnameeskond,7:1,Kohtla-Järve JK Järve
2016-05-26,Viljandi JK Tulevik,4:1,Tartu FC Santos
2016-04-28,Tallinna FC Flora U21,2:0,JK Tallinna Kalev
2016-04-30,Kohtla-Järve JK Järve,1:2,Viljandi JK Tulevik
2016-04-30,Tallinna FC Levadia U21,1:3,Maardu Linnameeskond
2016-06-30,Maardu Linnameeskond,1:1,Tallinna FC Flora U21
2016-08-03,Tartu FC Santos,3:2,Tallinna FC Levadia U21
2016-08-04,Viljandi JK Tulevik,6:1,Maardu Linnameeskond
2016-08-06,Tallinna FC Infonet II,5:0,JK Tallinna Kalev
2016-08-06,Nõmme Kalju FC U21,1:2,Kohtla-Järve JK Järve
2016-08-07,Tallinna FC Flora U21,7:1,Vändra JK Vaprus
2016-08-11,Tallinna FC Levadia U21,0:2,Tallinna FC Infonet II
2016-08-13,JK Tallinna Kalev,2:3,Nõmme Kalju FC U21
2016-08-13,Kohtla-Järve JK Järve,1:2,Tallinna FC Flora U21
2016-07-14,Kohtla-Järve JK Järve,0:2,Viljandi JK Tulevik
2016-08-14,Maardu Linnameeskond,0:1,Tartu FC Santos
2016-08-14,Viljandi JK Tulevik,4:0,Vändra JK Vaprus
2016-07-15,Nõmme Kalju FC U21,2:1,Tartu FC Santos
2016-07-16,JK Tallinna Kalev,4:0,Vändra JK Vaprus
2016-07-16,Maardu Linnameeskond,1:2,Tallinna FC Levadia U21
2016-07-16,Tallinna FC Flora U21,2:4,Tallinna FC Infonet II
2016-08-17,Kohtla-Järve JK Järve,1:2,JK Tallinna Kalev
2016-08-17,Tartu FC Santos,2:2,Vändra JK Vaprus
2016-08-17,Tallinna FC Infonet II,1:5,Maardu Linnameeskond
2016-08-17,Viljandi JK Tulevik,1:3,Tallinna FC Flora U21
2016-08-18,Nõmme Kalju FC U21,3:2,Tallinna FC Levadia U21
2016-08-20,Viljandi JK Tulevik,2:0,Tartu FC Santos
2016-08-20,Tallinna FC Flora U21,2:2,JK Tallinna Kalev
2016-07-21,Viljandi JK Tulevik,3:0,JK Tallinna Kalev
2016-08-21,Vändra JK Vaprus,1:2,Tallinna FC Infonet II
2016-08-21,Tallinna FC Levadia U21,10:0,Kohtla-Järve JK Järve
2016-08-21,Maardu Linnameeskond,0:4,Nõmme Kalju FC U21
2016-07-22,Vändra JK Vaprus,2:5,Tallinna FC Levadia U21
2016-07-23,Tallinna FC Flora U21,4:1,Maardu Linnameeskond
2016-07-24,Tartu FC Santos,2:0,Kohtla-Järve JK Järve
2016-08-24,Nõmme Kalju FC U21,8:1,Vändra JK Vaprus
2016-08-24,Kohtla-Järve JK Järve,2:2,Maardu Linnameeskond
2016-08-24,JK Tallinna Kalev,0:1,Tallinna FC Levadia U21
2016-08-24,Tallinna FC Flora U21,2:0,Tartu FC Santos
2016-07-25,Tallinna FC Infonet II,2:1,Nõmme Kalju FC U21
2016-08-27,Maardu Linnameeskond,2:1,JK Tallinna Kalev
2016-08-27,Vändra JK Vaprus,0:0,Kohtla-Järve JK Järve
2016-07-28,JK Tallinna Kalev,4:0,Tartu FC Santos
2016-08-28,Viljandi JK Tulevik,5:0,Nõmme Kalju FC U21
2016-08-28,Tallinna FC Levadia U21,1:3,Tallinna FC Flora U21
2016-07-29,Tallinna FC Levadia U21,2:3,Viljandi JK Tulevik
2016-08-29,Tartu FC Santos,3:2,Tallinna FC Infonet II
2016-09-29,Tallinna FC Infonet II,2:3,Viljandi JK Tulevik
2016-07-30,Maardu Linnameeskond,4:1,Vändra JK Vaprus
2016-07-31,Nõmme Kalju FC U21,3:2,Tallinna FC Flora U21
2016-07-31,Kohtla-Järve JK Järve,4:2,Tallinna FC Infonet II
2016-10-02,Vändra JK Vaprus,3:6,Viljandi JK Tulevik
2016-10-02,Nõmme Kalju FC U21,3:1,JK Tallinna Kalev
2016-11-06,Vändra JK Vaprus,0:0,JK Tallinna Kalev
2016-11-06,Tallinna FC Levadia U21,2:5,Maardu Linnameeskond
2016-11-06,Tallinna FC Infonet II,3:3,Tallinna FC Flora U21
2016-11-06,Tartu FC Santos,2:3,Nõmme Kalju FC U21
2016-11-06,Viljandi JK Tulevik,6:0,Kohtla-Järve JK Järve
2016-09-08,Tallinna FC Infonet II,3:2,Tartu FC Santos
2016-10-08,Tallinna FC Infonet II,1:3,Tallinna FC Levadia U21
2016-09-09,Tallinna FC Flora U21,0:5,Tallinna FC Levadia U21
2016-09-09,Nõmme Kalju FC U21,0:4,Viljandi JK Tulevik
2016-09-11,JK Tallinna Kalev,1:0,Maardu Linnameeskond
2016-09-11,Kohtla-Järve JK Järve,1:3,Vändra JK Vaprus
2016-10-13,Maardu Linnameeskond,2:6,Viljandi JK Tulevik
2016-09-14,Vändra JK Vaprus,3:1,Nõmme Kalju FC U21
2016-09-14,Tartu FC Santos,1:0,Tallinna FC Flora U21
2016-09-14,Tallinna FC Levadia U21,1:1,JK Tallinna Kalev
2016-10-14,Tallinna FC Levadia U21,1:3,Tartu FC Santos
2016-09-15,Viljandi JK Tulevik,4:1,Tallinna FC Infonet II
2016-09-15,Maardu Linnameeskond,5:0,Kohtla-Järve JK Järve
2016-10-15,JK Tallinna Kalev,3:2,Tallinna FC Infonet II
2016-10-16,Vändra JK Vaprus,0:0,Tallinna FC Flora U21
2016-10-16,Kohtla-Järve JK Järve,1:2,Nõmme Kalju FC U21
2016-09-17,JK Tallinna Kalev,1:2,Tallinna FC Flora U21
2016-09-18,Nõmme Kalju FC U21,1:1,Maardu Linnameeskond
2016-09-18,Kohtla-Järve JK Järve,2:0,Tallinna FC Levadia U21
2016-09-18,Tartu FC Santos,0:2,Viljandi JK Tulevik
2016-09-18,Tallinna FC Infonet II,10:0,Vändra JK Vaprus
2016-10-20,Tartu FC Santos,2:0,JK Tallinna Kalev
2016-09-22,Tallinna FC Levadia U21,0:0,Nõmme Kalju FC U21
2016-10-23,Viljandi JK Tulevik,2:2,Tallinna FC Levadia U21
2016-10-23,Tallinna FC Flora U21,2:1,Nõmme Kalju FC U21
2016-10-23,Vändra JK Vaprus,2:3,Maardu Linnameeskond
2016-10-23,Tallinna FC Infonet II,2:2,Kohtla-Järve JK Järve
2016-09-24,Vändra JK Vaprus,1:3,Tartu FC Santos
2016-09-24,JK Tallinna Kalev,1:0,Kohtla-Järve JK Järve
2016-09-25,Tallinna FC Flora U21,0:2,Viljandi JK Tulevik
2016-09-25,Maardu Linnameeskond,4:2,Tallinna FC Infonet II
2016-10-27,Maardu Linnameeskond,1:3,Tallinna FC Flora U21
2016-09-29,Tartu FC Santos,4:0,Maardu Linnameeskond
2016-10-29,Kohtla-Järve JK Järve,3:2,Tartu FC Santos
2016-09-30,Tallinna FC Flora U21,3:1,Kohtla-Järve JK Järve
2016-10-30,Tallinna FC Levadia U21,1:3,Vändra JK Vaprus
2016-10-30,JK Tallinna Kalev,0:2,Viljandi JK Tulevik
2016-10-30,Nõmme Kalju FC U21,4:3,Tallinna FC Infonet II
