Date,Home,Result,Away
2013-06-01,Nõmme JK Kalju II,5:0,Tallinna FC Flora III
2013-06-01,Tallinna JK Legion,3:0,Ida-Virumaa FC Alliance
2013-06-01,JK Sillamäe Kalev U21,0:0,Tallinna FC Ararat
2013-06-02,FC Elva,3:2,Pärnu Linnameeskond
2013-06-02,HÜJK Emmaste,1:1,Tallinna JK Dünamo
2013-05-04,Tallinna JK Dünamo,2:2,Tallinna JK Legion
2013-05-04,FC Elva,0:2,Nõmme JK Kalju II
2013-05-04,Pärnu Linnameeskond,4:3,Tallinna FC Ararat
2013-07-04,Pärnu Linnameeskond,5:1,Nõmme JK Kalju II
2013-05-05,Tallinna FC Flora III,2:3,JK Sillamäe Kalev U21
2013-05-05,HÜJK Emmaste,3:0,Ida-Virumaa FC Alliance
2013-07-06,Tallinna FC Flora III,1:2,Tallinna JK Dünamo
2013-07-06,Ida-Virumaa FC Alliance,3:3,FC Elva
2013-07-07,Tallinna FC Ararat,3:0,Tallinna JK Legion
2013-07-07,HÜJK Emmaste,1:1,JK Sillamäe Kalev U21
2013-05-11,Nõmme JK Kalju II,3:1,HÜJK Emmaste
2013-05-11,Ida-Virumaa FC Alliance,1:2,Pärnu Linnameeskond
2013-05-11,Tallinna FC Ararat,3:0,Tallinna JK Dünamo
2013-05-12,FC Elva,4:1,Tallinna FC Flora III
2013-05-12,Tallinna JK Legion,1:1,JK Sillamäe Kalev U21
2013-07-12,JK Sillamäe Kalev U21,2:0,Ida-Virumaa FC Alliance
2013-07-12,FC Elva,3:5,Tallinna FC Ararat
2013-07-12,Pärnu Linnameeskond,3:0,HÜJK Emmaste
2013-07-13,Tallinna JK Legion,0:1,Tallinna FC Flora III
2013-07-14,Nõmme JK Kalju II,9:0,Tallinna JK Dünamo
2013-06-15,Tallinna FC Flora III,1:0,Ida-Virumaa FC Alliance
2013-06-15,JK Sillamäe Kalev U21,3:1,Tallinna JK Dünamo
2013-06-15,FC Elva,1:2,HÜJK Emmaste
2013-06-16,Pärnu Linnameeskond,3:3,Tallinna JK Legion
2013-05-17,Nõmme JK Kalju II,0:2,Tallinna JK Legion
2013-05-17,JK Sillamäe Kalev U21,1:2,FC Elva
2013-07-17,Tallinna FC Ararat,0:1,Nõmme JK Kalju II
2013-05-18,Tallinna JK Dünamo,2:0,Ida-Virumaa FC Alliance
2013-05-18,Tallinna FC Flora III,3:2,Pärnu Linnameeskond
2013-05-19,HÜJK Emmaste,1:0,Tallinna FC Ararat
2013-06-19,Tallinna JK Dünamo,2:3,Pärnu Linnameeskond
2013-06-19,Nõmme JK Kalju II,0:3,JK Sillamäe Kalev U21
2013-06-19,Tallinna JK Legion,3:1,FC Elva
2013-06-19,HÜJK Emmaste,3:0,Tallinna FC Flora III
2013-05-25,Tallinna JK Dünamo,0:1,FC Elva
2013-05-25,Tallinna FC Ararat,1:1,Tallinna FC Flora III
2013-05-25,Pärnu Linnameeskond,1:4,JK Sillamäe Kalev U21
2013-05-26,Tallinna JK Legion,0:1,HÜJK Emmaste
2013-05-26,Ida-Virumaa FC Alliance,0:1,Nõmme JK Kalju II
2013-06-26,Ida-Virumaa FC Alliance,1:2,Tallinna FC Ararat
2013-09-01,Tallinna JK Dünamo,4:0,Tallinna FC Flora III
2013-09-01,Nõmme JK Kalju II,0:3,Pärnu Linnameeskond
2013-09-01,JK Sillamäe Kalev U21,1:3,HÜJK Emmaste
2013-08-03,Tallinna FC Ararat,1:3,HÜJK Emmaste
2013-08-03,Pärnu Linnameeskond,10:0,Tallinna FC Flora III
2013-08-03,Ida-Virumaa FC Alliance,2:3,Tallinna JK Dünamo
2013-08-04,FC Elva,3:4,JK Sillamäe Kalev U21
2013-08-04,Tallinna JK Legion,1:3,Nõmme JK Kalju II
2013-09-04,Nõmme JK Kalju II,8:0,FC Elva
2013-09-08,Nõmme JK Kalju II,6:0,Ida-Virumaa FC Alliance
2013-08-10,Tallinna FC Flora III,0:2,Tallinna FC Ararat
2013-08-10,JK Sillamäe Kalev U21,1:1,Pärnu Linnameeskond
2013-08-10,FC Elva,2:0,Tallinna JK Dünamo
2013-08-11,HÜJK Emmaste,7:0,Tallinna JK Legion
2013-08-15,Tallinna JK Dünamo,2:0,HÜJK Emmaste
2013-08-15,Ida-Virumaa FC Alliance,1:2,Tallinna JK Legion
2013-09-15,HÜJK Emmaste,0:2,Pärnu Linnameeskond
2013-09-15,Tallinna JK Dünamo,1:2,Nõmme JK Kalju II
2013-09-15,Tallinna FC Flora III,3:1,Tallinna JK Legion
2013-09-15,Ida-Virumaa FC Alliance,2:3,JK Sillamäe Kalev U21
2013-09-15,Tallinna FC Ararat,1:2,FC Elva
2013-08-16,Pärnu Linnameeskond,4:1,FC Elva
2013-08-17,Tallinna FC Ararat,3:1,JK Sillamäe Kalev U21
2013-07-18,Tallinna JK Legion,4:0,Tallinna JK Dünamo
2013-08-18,Tallinna FC Flora III,0:2,Nõmme JK Kalju II
2013-07-21,JK Sillamäe Kalev U21,8:0,Tallinna FC Flora III
2013-07-21,Tallinna FC Ararat,1:4,Pärnu Linnameeskond
2013-08-21,Ida-Virumaa FC Alliance,0:1,Tallinna FC Flora III
2013-08-21,Tallinna JK Dünamo,1:2,JK Sillamäe Kalev U21
2013-08-21,Nõmme JK Kalju II,2:0,Tallinna FC Ararat
2013-08-21,Tallinna JK Legion,0:3,Pärnu Linnameeskond
2013-08-25,Tallinna FC Flora III,2:3,HÜJK Emmaste
2013-08-25,JK Sillamäe Kalev U21,1:1,Nõmme JK Kalju II
2013-08-25,Tallinna FC Ararat,4:1,Ida-Virumaa FC Alliance
2013-08-25,Pärnu Linnameeskond,2:0,Tallinna JK Dünamo
2013-07-27,JK Sillamäe Kalev U21,1:1,Tallinna JK Legion
2013-07-28,Tallinna JK Dünamo,0:5,Tallinna FC Ararat
2013-07-28,Tallinna FC Flora III,0:8,FC Elva
2013-07-28,HÜJK Emmaste,1:2,Nõmme JK Kalju II
2013-08-31,Tallinna JK Legion,3:2,Tallinna FC Ararat
2013-08-31,FC Elva,0:0,Ida-Virumaa FC Alliance
2013-10-02,Tallinna FC Ararat,0:1,Nõmme JK Kalju II
2013-11-02,Ida-Virumaa FC Alliance,1:6,Pärnu Linnameeskond
2013-11-03,Nõmme JK Kalju II,1:1,HÜJK Emmaste
2013-11-03,Tallinna JK Legion,0:7,JK Sillamäe Kalev U21
2013-11-03,Tallinna FC Ararat,3:1,Tallinna JK Dünamo
2013-11-03,FC Elva,2:1,Tallinna FC Flora III
2013-10-04,Tallinna JK Legion,0:1,Ida-Virumaa FC Alliance
2013-10-06,Nõmme JK Kalju II,6:2,Tallinna FC Flora III
2013-10-06,JK Sillamäe Kalev U21,2:1,Tallinna FC Ararat
2013-10-06,FC Elva,3:3,Pärnu Linnameeskond
2013-10-06,HÜJK Emmaste,2:2,Tallinna JK Dünamo
2013-10-09,Nõmme JK Kalju II,3:0,Tallinna JK Dünamo
2013-11-10,Tallinna JK Dünamo,2:3,Tallinna JK Legion
2013-11-10,Tallinna FC Flora III,2:3,JK Sillamäe Kalev U21
2013-11-10,FC Elva,1:2,Nõmme JK Kalju II
2013-11-10,HÜJK Emmaste,1:1,Ida-Virumaa FC Alliance
2013-11-10,Pärnu Linnameeskond,2:1,Tallinna FC Ararat
2013-10-13,Tallinna FC Flora III,1:0,Ida-Virumaa FC Alliance
2013-10-13,JK Sillamäe Kalev U21,1:2,Tallinna JK Dünamo
2013-10-13,FC Elva,0:0,HÜJK Emmaste
2013-10-13,Pärnu Linnameeskond,1:0,Tallinna JK Legion
2013-09-18,JK Sillamäe Kalev U21,4:0,Ida-Virumaa FC Alliance
2013-09-18,FC Elva,1:3,Tallinna FC Ararat
2013-09-18,Pärnu Linnameeskond,5:3,HÜJK Emmaste
2013-09-19,Tallinna JK Legion,1:0,Tallinna FC Flora III
2013-10-20,Tallinna JK Dünamo,2:0,FC Elva
2013-10-20,Tallinna JK Legion,1:4,HÜJK Emmaste
2013-10-20,Ida-Virumaa FC Alliance,0:1,Nõmme JK Kalju II
2013-10-20,Tallinna FC Ararat,2:1,Tallinna FC Flora III
2013-10-20,Pärnu Linnameeskond,5:2,JK Sillamäe Kalev U21
2013-09-22,Tallinna FC Flora III,3:0,Tallinna JK Dünamo
2013-09-22,Ida-Virumaa FC Alliance,0:1,FC Elva
2013-09-22,Tallinna FC Ararat,5:0,Tallinna JK Legion
2013-09-22,HÜJK Emmaste,1:2,JK Sillamäe Kalev U21
2013-09-22,Pärnu Linnameeskond,2:3,Nõmme JK Kalju II
2013-10-26,Tallinna JK Dünamo,0:4,Ida-Virumaa FC Alliance
2013-10-27,Nõmme JK Kalju II,5:2,Tallinna JK Legion
2013-10-27,Tallinna FC Flora III,2:6,Pärnu Linnameeskond
2013-10-27,JK Sillamäe Kalev U21,1:1,FC Elva
2013-10-27,HÜJK Emmaste,1:3,Tallinna FC Ararat
2013-09-28,Tallinna JK Legion,3:1,FC Elva
2013-09-29,Tallinna JK Dünamo,1:1,Pärnu Linnameeskond
2013-09-29,Nõmme JK Kalju II,5:1,JK Sillamäe Kalev U21
2013-09-29,Ida-Virumaa FC Alliance,1:3,Tallinna FC Ararat
2013-09-29,HÜJK Emmaste,2:3,Tallinna FC Flora III
