Date,Home,Result,Away
2010-05-09,Kiviõli Tamme Auto,3:1,Jõhvi JK Orbiit
2010-05-09,Lasnamäe FC Ajax,2:1,JK Tallinna Kalev
2010-05-09,Pärnu JK Vaprus,1:1,Valga FC Warrior
2010-06-13,Pärnu JK Vaprus,3:1,Rakvere FC Flora
2010-06-13,Valga FC Warrior,1:2,Jõhvi JK Orbiit
2010-06-13,JK Tallinna Kalev,3:0,Tallinna JK Legion
2010-06-13,Kiviõli Tamme Auto,1:4,Tallinna FC Levadia II
2010-06-13,Lasnamäe FC Ajax,2:1,Tallinna FC Flora II
2010-05-16,JK Tallinna Kalev,4:3,Kiviõli Tamme Auto
2010-05-16,Jõhvi JK Orbiit,0:1,Tallinna FC Levadia II
2010-05-16,Tallinna JK Legion,1:3,Tallinna FC Flora II
2010-05-16,Pärnu JK Vaprus,0:0,Lasnamäe FC Ajax
2010-05-16,Valga FC Warrior,4:0,Rakvere FC Flora
2010-06-16,Jõhvi JK Orbiit,1:2,JK Tallinna Kalev
2010-06-16,Tallinna JK Legion,1:2,Pärnu JK Vaprus
2010-06-16,Rakvere FC Flora,0:0,Lasnamäe FC Ajax
2010-06-16,Tallinna FC Flora II,0:0,Kiviõli Tamme Auto
2010-06-16,Tallinna FC Levadia II,4:0,Valga FC Warrior
2010-05-30,Tallinna FC Levadia II,3:0,JK Tallinna Kalev
2010-05-30,Kiviõli Tamme Auto,4:3,Pärnu JK Vaprus
2010-05-30,Lasnamäe FC Ajax,6:0,Valga FC Warrior
2010-05-30,Rakvere FC Flora,3:4,Tallinna JK Legion
2010-05-30,Tallinna FC Flora II,3:1,Jõhvi JK Orbiit
2010-06-30,Tallinna FC Levadia II,0:1,Tallinna FC Flora II
2010-06-30,Kiviõli Tamme Auto,3:0,Rakvere FC Flora
2010-06-30,Lasnamäe FC Ajax,1:0,Tallinna JK Legion
2010-06-30,Pärnu JK Vaprus,5:0,Jõhvi JK Orbiit
2010-06-30,Valga FC Warrior,2:1,JK Tallinna Kalev
2010-08-01,Rakvere FC Flora,2:1,Jõhvi JK Orbiit
2010-08-01,Tallinna FC Flora II,7:0,JK Tallinna Kalev
2010-08-01,Tallinna FC Levadia II,6:0,Pärnu JK Vaprus
2010-08-01,Kiviõli Tamme Auto,1:1,Lasnamäe FC Ajax
2010-07-04,Pärnu JK Vaprus,0:1,JK Tallinna Kalev
2010-07-04,Tallinna FC Flora II,3:1,Valga FC Warrior
2010-07-04,Tallinna FC Levadia II,3:2,Rakvere FC Flora
2010-07-04,Kiviõli Tamme Auto,4:1,Tallinna JK Legion
2010-07-04,Lasnamäe FC Ajax,5:0,Jõhvi JK Orbiit
2010-09-05,Pärnu JK Vaprus,0:3,Tallinna FC Flora II
2010-10-06,Kiviõli Tamme Auto,2:5,Tallinna FC Flora II
2010-08-08,JK Tallinna Kalev,3:1,Rakvere FC Flora
2010-08-08,Jõhvi JK Orbiit,4:0,Tallinna JK Legion
2010-08-08,Lasnamäe FC Ajax,0:1,Tallinna FC Levadia II
2010-08-08,Valga FC Warrior,4:3,Kiviõli Tamme Auto
2010-07-11,JK Tallinna Kalev,1:1,Lasnamäe FC Ajax
2010-07-11,Jõhvi JK Orbiit,1:2,Kiviõli Tamme Auto
2010-07-11,Tallinna JK Legion,2:2,Tallinna FC Levadia II
2010-07-11,Rakvere FC Flora,1:2,Tallinna FC Flora II
2010-07-11,Valga FC Warrior,2:2,Pärnu JK Vaprus
2010-08-15,Jõhvi JK Orbiit,4:1,Valga FC Warrior
2010-08-15,Tallinna JK Legion,1:1,JK Tallinna Kalev
2010-08-15,Tallinna FC Flora II,0:3,Lasnamäe FC Ajax
2010-07-18,Rakvere FC Flora,1:3,Valga FC Warrior
2010-07-18,Tallinna FC Flora II,8:0,Tallinna JK Legion
2010-07-18,Tallinna FC Levadia II,2:1,Jõhvi JK Orbiit
2010-07-18,Kiviõli Tamme Auto,1:3,JK Tallinna Kalev
2010-07-18,Lasnamäe FC Ajax,1:2,Pärnu JK Vaprus
2010-08-22,Lasnamäe FC Ajax,3:0,Rakvere FC Flora
2010-08-22,Pärnu JK Vaprus,2:2,Tallinna JK Legion
2010-08-22,Valga FC Warrior,3:5,Tallinna FC Levadia II
2010-08-22,JK Tallinna Kalev,2:2,Jõhvi JK Orbiit
2010-07-25,Tallinna JK Legion,4:1,Rakvere FC Flora
2010-07-25,Pärnu JK Vaprus,2:3,Kiviõli Tamme Auto
2010-07-25,Valga FC Warrior,1:3,Lasnamäe FC Ajax
2010-08-25,Tallinna FC Levadia II,6:0,Kiviõli Tamme Auto
2010-07-26,JK Tallinna Kalev,1:6,Tallinna FC Levadia II
2010-07-26,Jõhvi JK Orbiit,0:6,Tallinna FC Flora II
2010-08-29,JK Tallinna Kalev,3:5,Valga FC Warrior
2010-08-29,Jõhvi JK Orbiit,1:2,Pärnu JK Vaprus
2010-08-29,Tallinna JK Legion,0:0,Lasnamäe FC Ajax
2010-08-29,Tallinna FC Flora II,1:0,Tallinna FC Levadia II
2010-09-29,Rakvere FC Flora,1:2,Pärnu JK Vaprus
2010-10-03,Valga FC Warrior,0:2,Tallinna JK Legion
2010-10-03,JK Tallinna Kalev,2:3,Tallinna FC Flora II
2010-10-03,Jõhvi JK Orbiit,1:2,Rakvere FC Flora
2010-10-03,Lasnamäe FC Ajax,3:2,Kiviõli Tamme Auto
2010-10-06,Pärnu JK Vaprus,2:3,Rakvere FC Flora
2010-11-07,JK Tallinna Kalev,4:3,Pärnu JK Vaprus
2010-11-07,Jõhvi JK Orbiit,1:2,Lasnamäe FC Ajax
2010-11-07,Tallinna JK Legion,2:3,Kiviõli Tamme Auto
2010-11-07,Rakvere FC Flora,2:3,Tallinna FC Levadia II
2010-11-07,Valga FC Warrior,4:1,Tallinna FC Flora II
2010-09-12,Tallinna FC Levadia II,1:1,Tallinna FC Flora II
2010-09-12,Kiviõli Tamme Auto,1:1,Rakvere FC Flora
2010-09-12,Lasnamäe FC Ajax,3:1,Tallinna JK Legion
2010-09-12,Pärnu JK Vaprus,4:1,Jõhvi JK Orbiit
2010-09-12,Valga FC Warrior,3:4,JK Tallinna Kalev
2010-10-13,Pärnu JK Vaprus,2:3,Tallinna FC Levadia II
2010-09-15,Rakvere FC Flora,1:3,Lasnamäe FC Ajax
2010-09-15,Tallinna FC Flora II,3:7,Kiviõli Tamme Auto
2010-09-15,Tallinna FC Levadia II,5:2,Valga FC Warrior
2010-09-15,Jõhvi JK Orbiit,0:1,JK Tallinna Kalev
2010-09-15,Tallinna JK Legion,5:1,Pärnu JK Vaprus
2010-10-17,Rakvere FC Flora,3:2,Tallinna JK Legion
2010-10-17,Tallinna FC Flora II,5:0,Jõhvi JK Orbiit
2010-10-17,Tallinna FC Levadia II,0:0,JK Tallinna Kalev
2010-10-17,Kiviõli Tamme Auto,4:0,Pärnu JK Vaprus
2010-10-17,Lasnamäe FC Ajax,1:3,Valga FC Warrior
2010-09-18,JK Tallinna Kalev,0:1,Tallinna JK Legion
2010-09-19,Kiviõli Tamme Auto,1:4,Tallinna FC Levadia II
2010-09-19,Lasnamäe FC Ajax,0:2,Tallinna FC Flora II
2010-09-19,Valga FC Warrior,2:2,Jõhvi JK Orbiit
2010-10-20,Tallinna FC Flora II,5:1,Pärnu JK Vaprus
2010-10-24,JK Tallinna Kalev,0:2,Kiviõli Tamme Auto
2010-10-24,Jõhvi JK Orbiit,0:4,Tallinna FC Levadia II
2010-10-24,Tallinna JK Legion,3:2,Tallinna FC Flora II
2010-10-24,Pärnu JK Vaprus,0:4,Lasnamäe FC Ajax
2010-10-24,Valga FC Warrior,2:4,Rakvere FC Flora
2010-09-26,Tallinna JK Legion,1:2,Jõhvi JK Orbiit
2010-09-26,Rakvere FC Flora,2:3,JK Tallinna Kalev
2010-09-26,Tallinna FC Levadia II,4:2,Lasnamäe FC Ajax
2010-09-26,Kiviõli Tamme Auto,4:0,Valga FC Warrior
2010-10-31,Pärnu JK Vaprus,2:3,Valga FC Warrior
2010-10-31,Tallinna FC Flora II,1:2,Rakvere FC Flora
2010-10-31,Tallinna FC Levadia II,8:2,Tallinna JK Legion
2010-10-31,Kiviõli Tamme Auto,6:3,Jõhvi JK Orbiit
2010-10-31,Lasnamäe FC Ajax,1:3,JK Tallinna Kalev
